1531229445871,44.432432432432435,26.040058878641794,-719251013,1484083273,-73,[WPA2-EAP-CCMP][WPA-EAP-TKIP+CCMP][ESS],false
1531229446250,44.432432432432435,26.040058878641794,-1876935713,1484083271,-73,[WPA2-EAP-CCMP][ESS],true
1531229446463,44.432432432432435,26.040058878641794,-719251013,1484083219,-74,[WPA2-EAP-CCMP][WPA-EAP-TKIP+CCMP][ESS],false
1531229446832,44.432432432432435,26.040058878641794,-1876935713,1484083221,-74,[WPA2-EAP-CCMP][ESS],true
1531229446865,44.432432432432435,26.040058878641794,-1926784182,1485571520,-76,[ESS],true
1531229447312,44.432432432432435,26.040058878641794,-719251013,1485571521,-76,[WPA2-EAP-CCMP][WPA-EAP-TKIP+CCMP][ESS],false
1531229447668,44.432432432432435,26.040058878641794,-1876935713,1485571519,-77,[WPA2-EAP-CCMP][ESS],true
1531229447703,44.432432432432435,26.040058878641794,-1926784182,1485571468,-79,[ESS],true
1531229448032,44.432432432432435,26.040058878641794,-719251013,1485571467,-80,[WPA2-EAP-CCMP][WPA-EAP-TKIP+CCMP][ESS],false
1531229448447,44.432432432432435,26.040058878641794,-1876935713,1485571469,-80,[WPA2-EAP-CCMP][ESS],true
1531229448663,44.432432432432435,26.040058878641794,-1876935713,1054798986,-89,[WPA2-EAP-CCMP][ESS],true
1531229448690,44.432432432432435,26.040058878641794,-1926784182,1054798987,-89,[ESS],true
1531229449020,44.432432432432435,26.040058878641794,-719251013,1054798988,-90,[WPA2-EAP-CCMP][WPA-EAP-TKIP+CCMP][ESS],false
1531230935556,44.432432432432435,26.040058878641794,1506913854,1404205495,-76,[WPA2-PSK-CCMP+TKIP][ESS][WPS],false
1531230941079,44.432432432432435,26.040058878641794,-1997299539,862429858,-77,[WPA2-PSK-CCMP][ESS][WPS],false
1531230941393,44.432432432432435,26.040058878641794,-771253448,958313786,-84,[WPA2-PSK-CCMP][ESS][SEC80][SECD00],false
1531230941647,44.432432432432435,26.040058878641794,-1874848433,-806140570,-84,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],false
1531230941806,44.432432432432435,26.040058878641794,1506913855,1404206917,-92,[WPA2-PSK-CCMP+TKIP][ESS],false
1531232233373,44.432432432432435,26.040058878641794,-304980684,-510698755,-58,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],true
1531232233521,44.432432432432435,26.040058878641794,-304980684,1810953257,-66,[WPA2-PSK-CCMP][ESS][WPS],true
1531232233691,44.432432432432435,26.040058878641794,852825333,1096852740,-82,[WPA2-PSK-CCMP][ESS][WPS],false
1531232233851,44.432432432432435,26.040058878641794,-773619642,1165650284,-88,[WPA2-PSK-CCMP+TKIP][ESS],false
1531232234136,44.432432432432435,26.040058878641794,497997813,-1529019007,-98,[WPA2-PSK-CCMP][ESS],false
1531233132120,44.432432432432435,26.040058878641794,-304980684,-510698755,-46,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],true
1531233132467,44.432432432432435,26.040058878641794,-773619642,1165650284,-72,[WPA2-PSK-CCMP+TKIP][ESS],false
1531233133022,44.432432432432435,26.040058878641794,-304980684,1810953257,-79,[WPA2-PSK-CCMP][ESS][WPS],true
1531233133370,44.432432432432435,26.040058878641794,745745349,1264246126,-83,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],false
1531233133663,44.432432432432435,26.040058878641794,746325681,372035591,-92,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],false
1531233133952,44.432432432432435,26.040058878641794,1168965915,1283180347,-94,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS][WPS],false
1531234745077,44.432432432432435,26.040058878641794,-304980684,-510698755,-45,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],true
1531234745318,44.432432432432435,26.040058878641794,-304980684,1810953257,-78,[WPA2-PSK-CCMP][ESS][WPS],true
1531234745547,44.432432432432435,26.040058878641794,-773619642,1165650284,-78,[WPA2-PSK-CCMP+TKIP][ESS],false
1531234745931,44.432432432432435,26.040058878641794,745745349,1264246126,-86,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],false
1531235349414,44.432432432432435,26.040058878641794,-304980684,-510698755,-49,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],true
1531235349591,44.432432432432435,26.040058878641794,-304980684,1810953257,-73,[WPA2-PSK-CCMP][ESS][WPS],true
1531235349966,44.432432432432435,26.040058878641794,-773619642,1165650284,-75,[WPA2-PSK-CCMP+TKIP][ESS],false
1531235350137,44.432432432432435,26.040058878641794,745745349,1264246126,-89,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],false
1531237012630,44.432432432432435,26.040058878641794,-304980684,-510698755,-40,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],true
1531237013129,44.432432432432435,26.040058878641794,-773619642,1165650284,-72,[WPA2-PSK-CCMP+TKIP][ESS],false
1531237013351,44.432432432432435,26.040058878641794,-304980684,1810953257,-80,[WPA2-PSK-CCMP][ESS][WPS],true
1531237013586,44.432432432432435,26.040058878641794,745745349,1264246126,-87,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],false
1531238423198,44.432432432432435,26.040058878641794,-304980684,1810953257,-56,[WPA2-PSK-CCMP][ESS][WPS],true
1531238423435,44.432432432432435,26.040058878641794,-304980684,-510698755,-63,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],true
1531238423592,44.432432432432435,26.040058878641794,852825333,1096852740,-83,[WPA2-PSK-CCMP][ESS][WPS],false
1531238423748,44.432432432432435,26.040058878641794,497997813,-1529019007,-94,[WPA2-PSK-CCMP][ESS],false
