1	7	82825	83197	13	1944
1	2	83315	83315	7	367
1	2	83681	83688	8	366
1	7	84157	84292	14	960
1	18	83073	84791	4	369
1	7	85127	85127	15	835
1	12	83073	85954	7	62257
1	17	86066	86066	7	5307
1	2	86401	86401	9	2713
1	4	85373	86881	8	60208
1	2	86763	87118	10	362
1	9	87118	87118	2	86178
1	17	87118	87118	8	1052
1	3	87118	87227	3	86178
1	4	87227	87227	9	346
1	18	85127	87341	5	336
1	16	88315	88315	9	71108
1	11	81993	88670	15	357
1	12	88920	89397	8	2966
1	11	89047	89643	16	377
1	18	87696	90456	6	355
1	14	88920	91309	2	82788
1	16	91432	91432	10	3117
1	11	90107	92025	17	464
1	16	92514	92514	11	1082
1	12	89643	92880	9	246
1	2	95973	95973	11	8855
1	11	92282	96335	18	257
1	7	96335	96335	16	11208
1	2	96335	96356	12	362
1	7	96949	96949	17	614
1	11	96356	97309	19	21
1	4	95973	98392	10	8746
1	14	97923	98985	3	6614
1	2	99100	99100	13	2744
1	7	99223	99223	18	2274
1	3	95973	99348	4	8746
1	16	97923	99692	12	5409
1	14	99227	100414	4	242
1	15	97923	100537	10	78714
1	17	100650	100660	9	13532
1	18	90807	101022	7	351
1	14	100650	101262	5	236
1	16	99939	101378	13	247
1	7	101990	101997	19	2767
1	7	102484	102484	20	487
1	11	97681	103186	20	372
1	4	98636	103186	11	244
1	6	103186	103186	2	28632
1	15	103299	103424	11	2762
1	7	103424	103424	21	940
1	19	585	103543	1	0
1	11	103658	103658	21	472
1	11	104139	104139	22	481
1	2	104261	104261	14	5161
1	7	104510	104510	22	1086
1	7	105080	105312	23	570
1	18	101378	105789	8	356
1	7	105789	105789	24	477
1	7	106146	106517	25	357
1	2	106265	106517	15	2004
1	3	99808	106874	5	460
1	7	107000	107129	26	483
1	2	107129	107129	16	612
1	4	103775	107150	12	589
1	3	107129	107274	6	255
1	2	107527	107527	17	398
1	3	107520	108152	7	246
1	7	108266	108266	27	1137
1	17	107899	108385	10	7239
1	11	104503	108639	23	364
1	18	106146	109378	9	357
1	11	108777	109610	24	138
1	4	107402	110688	13	252
1	11	109839	110937	25	229
1	17	111309	111309	11	2924
1	2	111806	112398	18	4279
1	4	110937	113579	14	249
1	4	113935	113935	15	356
1	11	111309	114401	26	372
1	11	114755	114755	27	354
1	9	115094	115094	3	27976
1	2	115336	115336	19	2938
1	9	115828	115828	4	734
1	3	108639	116558	8	487
1	9	116447	116558	5	619
1	11	115094	117048	28	339
1	4	114171	117674	16	236
1	11	117309	118027	29	261
1	11	118610	119435	30	583
1	18	109501	119909	10	123
1	11	120025	120399	31	590
1	11	120877	121691	32	478
1	11	122034	122388	33	343
1	11	122409	122892	34	21
1	18	120159	124077	11	250
1	11	123131	124187	35	239
1	18	124435	125646	12	358
1	11	124442	126982	36	255
1	11	127451	128875	37	469
1	11	129216	129566	38	341
1	11	129811	129811	39	245
1	11	130057	130057	40	246
1	11	130306	130424	41	249
1	11	130789	130789	42	365
1	11	131033	131390	43	244
1	11	131650	132118	44	260
1	18	125783	133656	13	137
1	11	132591	136150	45	473
1	11	136624	137084	46	474
1	11	137450	137699	47	366
1	11	137829	139009	48	130
1	11	139368	139499	49	359
1	11	139746	139746	50	247
1	11	140222	140956	51	476
1	11	141308	142942	52	352
1	11	143198	143808	53	256
1	11	144152	144388	54	344
1	11	144632	144750	55	244
1	11	145110	145350	56	360
1	11	145818	147030	57	468
1	11	147279	147887	58	249
1	11	148352	148932	59	465
1	11	149390	151246	60	458
1	18	134009	154670	14	353
1	11	151503	156629	61	257
1	11	156986	157334	62	357
1	18	154923	157927	15	253
1	11	157697	162013	63	363
1	11	162615	162740	64	602
1	11	163093	166099	65	353
1	11	166475	168322	66	376
1	11	168690	168926	67	368
1	11	169174	170127	68	248
1	11	170494	170726	69	367
1	18	158281	171308	16	354
1	11	171075	171649	70	349
1	11	171995	171995	71	346
1	11	172238	172957	72	243
1	9	173079	173079	6	56521
1	11	173442	173901	73	485
1	9	175935	175942	7	2856
1	9	180059	180059	8	4117
1	20	180200	180200	1	0
1	20	180578	180578	2	378
1	20	180933	181058	3	355
1	9	180207	181173	9	148
1	9	181638	181638	10	465
1	11	174377	182101	74	476
1	20	182225	182225	4	1167
1	11	182473	182713	75	372
1	20	182842	183093	5	617
1	9	183093	183093	11	1455
1	9	183568	183568	12	475
1	20	183568	183683	6	475
1	20	183812	183812	7	129
1	11	182849	184303	76	136
1	20	184060	184669	8	248
1	11	184669	184782	77	366
1	20	185272	185272	9	603
1	9	185865	185865	13	2297
1	11	185034	186242	78	252
1	9	186852	186852	14	987
1	9	187576	187576	15	724
1	4	187112	187704	17	69438
1	9	187830	187958	16	254
1	9	188542	188542	17	584
1	11	186733	189981	79	491
1	11	190219	192415	80	238
1	11	192670	194299	81	255
1	11	194545	195269	82	246
1	11	195736	198083	83	467
1	11	198330	199274	84	247
1	11	199640	200728	85	366
1	11	201097	201456	86	369
1	11	201933	203855	87	477
1	11	204210	204815	88	355
1	11	205188	205556	89	373
1	11	205911	205911	90	355
1	18	171649	207859	17	341
1	18	208103	208459	18	244
1	11	206265	211196	91	354
1	18	208938	212748	19	479
1	11	211551	213110	92	355
1	18	213110	215135	20	362
1	11	213483	215732	93	373
1	11	216088	216088	94	356
1	11	216431	217026	95	343
1	11	217289	219802	96	263
1	11	220274	221763	97	472
1	18	215378	224076	21	243
1	11	222125	226981	98	362
1	11	227562	227672	99	581
1	11	227795	229151	100	123
1	11	229638	229898	101	487
1	11	230160	231124	102	262
1	11	231490	232205	103	366
1	11	232568	232682	104	363
1	11	232815	233061	105	133
1	11	233306	235694	106	245
1	18	224332	236911	22	256
1	11	236074	237748	107	380
1	11	238119	241240	108	371
1	11	241487	243140	109	247
1	11	243397	245793	110	257
1	11	246261	250077	111	468
1	11	250430	250921	112	353
1	12	250921	251290	10	158041
1	11	251171	251513	113	250
1	11	251762	251994	114	249
1	11	252354	252929	115	360
1	11	253064	254052	116	135
1	12	256793	256793	11	5503
1	14	256793	256793	6	155531
1	11	254290	256920	117	238
1	11	257274	257521	118	354
1	8	258123	258123	21	231021
1	8	258501	258501	22	378
1	12	259340	259466	12	2547
1	14	259340	259466	7	2547
1	8	262612	262612	23	4111
1	8	265106	265106	24	2494
1	11	257890	265342	119	369
2	18	121	121	1	0
2	8	121	121	1	0
2	4	121	121	1	0
2	3	121	236	1	0
2	19	121	347	1	0
2	11	121	347	1	0
2	7	236	347	1	0
2	6	347	464	1	0
2	3	589	589	2	353
2	13	121	816	1	0
2	18	464	816	2	343
2	6	940	940	2	476
2	7	816	1185	2	469
2	17	1062	1185	1	0
2	18	1306	1306	3	490
2	6	1306	1430	3	366
2	7	1662	1662	3	477
2	13	1782	1782	2	966
2	17	1782	1782	2	597
2	6	1782	1782	4	352
2	18	1782	1782	4	476
2	10	1782	1893	1	0
2	7	1893	1893	4	231
2	8	585	1899	2	464
2	11	700	2012	2	353
2	19	1896	2012	2	1549
2	10	2012	2012	2	119
2	17	1896	2015	3	114
2	13	2015	2141	3	233
2	10	2251	2251	3	239
2	11	2251	2370	3	239
2	7	2370	2370	5	477
2	17	2494	2494	4	479
2	19	2370	2727	3	358
2	13	2494	2727	4	353
2	18	2494	2727	5	712
2	8	2603	2727	3	704
2	10	2727	2727	4	476
2	11	2727	2727	4	357
2	7	2952	2952	6	582
2	7	3648	3655	7	696
2	7	4013	4136	8	358
2	1	5237	5244	1	0
2	11	5244	5244	5	2517
2	19	5237	5251	4	2510
2	15	10069	10187	1	0
2	7	12805	12805	9	8669
2	13	14639	14639	5	11912
2	16	14639	14639	1	0
2	19	14639	14876	5	9388
2	4	14639	14876	2	14518
2	12	14639	14876	1	0
2	11	14639	14876	6	9395
2	1	14876	14876	2	9632
2	1	17595	17595	3	2719
2	7	17826	17826	10	5021
2	1	18045	18045	4	450
2	5	18157	18164	1	0
2	15	19352	19352	2	9165
2	7	19951	20320	11	2125
2	3	21802	21802	3	21213
2	9	21802	21802	1	0
2	5	21928	21928	2	3764
2	13	22050	22050	6	7411
2	1	22050	22050	5	4005
2	10	22050	22050	5	19323
2	11	22050	22050	7	7174
2	4	22050	22050	3	7174
2	18	22050	22050	6	19323
2	19	22050	22050	6	7174
2	21	41763	41885	1	0
2	21	74201	74314	2	32316
2	21	74676	74676	3	362
2	21	74813	74813	4	137
2	21	75539	75539	5	726
2	17	84191	84305	5	81697
2	1	84191	84542	6	62141
2	7	84312	84542	12	63992
2	7	85751	85751	13	1209
2	19	86911	86911	7	64861
2	1	86911	86911	7	2369
2	1	87505	87505	8	594
2	11	87624	87965	8	65574
2	18	87742	87965	7	65692
2	12	87965	87965	2	73089
2	17	90021	90021	6	5716
2	18	90378	90378	8	2413
2	4	90378	90378	4	68328
2	11	90378	90378	9	2413
2	1	90378	90378	9	2873
2	19	90378	90378	8	3467
2	9	90490	90609	2	68688
2	3	90490	90609	4	68688
2	17	90609	90609	7	588
2	1	90848	91080	10	470
2	19	90958	91080	9	580
2	6	91202	91202	5	89420
2	11	91202	91202	10	824
2	10	91202	91202	6	69152
2	17	91202	91202	8	593
2	4	90958	91431	5	580
2	3	91316	91677	5	707
2	4	91566	91677	6	135
2	7	92056	92186	14	6305
2	17	92181	92186	9	979
2	3	92186	92186	6	509
2	6	92181	92307	6	979
2	4	92056	92416	7	379
2	7	92527	92531	15	341
2	6	92531	92654	7	224
2	7	92779	93380	16	248
2	6	92893	93380	8	239
2	6	93861	93861	9	481
2	4	92654	93985	8	238
2	6	94109	94233	10	248
2	6	94468	94719	11	235
2	4	94114	95476	9	129
2	6	95215	95615	12	496
2	9	91431	95731	3	822
2	17	92527	95731	10	341
2	4	95496	95731	10	20
2	7	93861	96102	17	481
2	6	96464	96464	13	849
2	6	96602	96602	14	138
2	4	96102	96850	11	371
2	6	96850	97431	15	248
2	7	96464	97438	18	362
2	4	97184	97803	12	334
2	9	96102	97931	4	371
2	6	97803	98045	16	372
2	22	98393	98393	1	0
2	7	97803	98879	19	365
2	3	92661	99110	7	475
2	17	96102	99110	11	371
2	4	98052	99110	13	249
2	6	98283	99110	17	238
2	9	98393	99225	5	462
2	3	99474	99816	8	364
2	9	99706	99816	6	481
2	4	99706	99939	14	596
2	10	99939	99939	7	8737
2	11	99939	99939	11	8737
2	20	100299	100299	1	0
2	9	100299	100299	7	483
2	18	100425	100425	9	10047
2	19	100425	100425	10	9345
2	1	100425	100425	11	9345
2	3	100425	100537	9	609
2	3	100665	100665	10	128
2	3	100904	100904	11	239
2	3	101040	102858	12	136
2	18	103098	103098	10	2673
2	15	103098	103098	3	83746
2	4	103098	103098	15	3159
2	19	103098	103098	11	2673
2	11	103210	103210	12	3271
2	7	102502	103324	20	3623
2	1	103098	103324	12	2673
2	7	104159	104159	21	835
2	3	103331	104271	13	473
2	3	104642	104642	14	371
2	3	105002	106047	15	360
2	7	106523	106775	22	2364
2	3	106404	107125	16	357
2	7	107132	107265	23	357
2	3	107387	107401	17	262
2	7	107653	107660	24	388
2	3	107660	107660	18	259
2	7	107909	108157	25	249
2	3	108164	108282	19	504
2	20	108410	108410	2	8111
2	9	108410	108410	8	8111
2	7	108524	108524	26	367
2	3	108763	108763	20	481
2	7	109517	109643	27	993
2	1	109868	109868	13	6544
2	7	109868	109868	28	225
2	7	110222	110222	29	354
2	3	110222	110222	21	1459
2	1	110222	110331	14	354
2	3	110574	111077	22	352
2	7	110574	111077	30	352
2	1	110953	111077	15	622
2	7	111693	111693	31	616
2	3	111810	111810	23	733
2	17	112064	112064	12	12954
2	7	111942	112191	32	249
2	3	112064	112421	24	254
2	3	113118	113118	25	697
2	3	113711	114318	26	593
2	11	115962	115962	13	12752
2	3	114892	116328	27	574
2	4	115840	116454	16	12742
2	1	115840	116461	16	4763
2	18	115962	116461	11	12864
2	20	116577	116926	3	8167
2	9	116584	117188	9	8174
2	3	117434	117560	28	1106
2	3	117812	117932	29	252
2	11	119341	119341	14	3379
2	10	119341	119341	8	19402
2	3	118394	119454	30	462
2	1	119218	119454	17	2757
2	4	119341	119454	17	2887
2	18	119454	119454	12	2993
2	9	202198	203273	10	85010
2	4	202071	203756	18	82617
2	4	204351	204475	19	595
2	9	204468	204830	11	1195
2	9	205194	205194	12	364
2	9	205323	205323	13	129
2	4	204823	205446	20	348
2	17	202071	205559	13	90007
2	3	202191	205559	31	82737
2	17	206040	206040	14	481
2	3	206646	206646	32	1087
2	4	209314	209314	21	3868
2	3	209427	209547	33	2781
2	17	206523	209674	15	483
2	9	209547	209674	14	4224
2	9	210029	210139	15	355
2	4	210139	210379	22	825
2	9	210634	210634	16	495
2	3	209913	211221	34	366
2	17	210029	211226	16	355
2	4	211103	211338	23	724
2	9	211221	211338	17	587
2	9	254308	254787	18	42970
2	9	255021	255962	19	234
2	9	256088	257292	20	126
2	9	257650	258503	21	358
2	9	258983	258990	22	480
2	9	259248	260319	23	258
2	9	260690	265476	24	371
2	9	265849	267406	25	373
2	9	267661	268290	26	255
2	23	268429	268429	1	0
2	24	268547	268785	1	0
2	9	268429	269247	27	139
2	9	270420	270420	28	1173
2	9	271628	273671	29	1208
2	9	274028	278821	30	357
2	3	336711	336711	35	125490
2	3	337323	337330	36	612
2	18	337330	337330	13	217876
2	8	337330	337330	4	334603
2	1	337330	337330	18	217876
2	17	337809	337809	17	126583
2	17	338277	338296	18	468
2	8	338277	338429	5	947
2	6	338284	338429	18	239174
2	20	338277	338556	4	221351
2	5	338556	338556	3	316628
2	1	338556	338556	19	1226
2	10	338168	338779	9	218827
2	11	338168	338779	15	218827
2	9	338284	338779	31	59463
2	18	338556	338779	14	1226
2	8	338779	338779	6	350
2	3	338779	338779	37	1449
2	7	339018	339039	33	226827
2	3	339162	339162	38	383
2	3	339521	339521	39	359
2	3	340610	340610	40	1089
2	7	340727	340727	34	1688
2	8	340727	340734	7	1948
2	17	340734	340734	19	2438
2	1	341078	341078	20	2522
2	3	340968	341193	41	358
2	17	341078	341309	20	344
2	5	341776	341776	4	3220
2	7	342522	342522	35	1795
2	5	342522	342522	5	746
2	25	342644	342644	1	0
2	11	341535	343242	16	2756
2	7	343100	343242	36	578
2	5	343242	343242	6	720
2	5	343604	343718	7	362
2	5	344197	344197	8	479
2	9	344308	344308	32	5529
2	8	344308	344308	8	3574
2	7	344544	344544	37	1302
2	11	343597	345018	17	355
2	10	344197	345018	10	5418
2	6	344197	345018	19	5768
2	5	344544	345018	9	347
2	1	345133	345133	21	4055
2	1	345632	345632	22	499
2	3	345133	345744	42	3940
2	3	345988	346216	43	244
2	1	346216	346216	23	584
2	1	346557	346564	24	341
2	5	346790	346790	10	1772
2	3	346564	346918	44	348
2	1	347044	347044	25	480
2	3	347412	348260	45	494
2	17	348260	348260	21	6951
2	1	347538	348623	26	494
2	3	348497	348623	46	237
2	3	348864	349087	47	241
2	17	349087	349094	22	827
2	7	348975	349325	38	4431
2	1	348864	349809	27	241
2	7	349693	349927	39	368
2	7	350288	350295	40	361
2	9	350288	350295	33	5980
2	1	350295	350663	28	486
2	7	350552	351025	41	257
2	7	351263	351523	42	238
2	3	349565	351874	48	478
2	1	351389	351881	29	726
2	8	351888	351888	9	7580
2	7	352013	352013	43	490
2	1	352123	352123	30	242
2	3	352123	352253	49	249
2	3	352622	352622	50	369
2	3	352988	352988	51	366
2	3	353339	353339	52	351
2	7	353339	353339	44	1326
2	3	353708	353708	53	369
2	1	353818	353818	31	1695
2	7	353596	354051	45	257
2	3	353941	354166	54	233
2	17	354643	354643	23	5549
2	3	354643	354763	55	477
2	1	354763	354763	32	945
2	7	354763	354898	46	712
2	8	355009	355009	10	3121
2	10	355009	355016	11	9991
2	6	355009	355016	20	9991
2	11	355009	355016	18	9991
2	4	355009	355016	24	143671
2	20	355016	355016	5	16460
2	7	355130	355130	47	232
2	3	355475	355475	56	712
2	17	355707	355707	24	1064
2	7	355833	356070	48	703
2	3	356070	356070	57	595
2	7	356439	356439	49	369
2	7	357748	357748	50	1309
2	9	358004	358004	34	7709
2	3	358237	358237	58	2167
2	3	358973	358973	59	736
2	7	358719	359090	51	971
2	5	359311	359311	11	12521
2	12	359311	359311	3	271346
3	1	121	236	1	0
3	5	236	236	1	0
3	13	121	347	1	0
3	19	347	464	1	0
3	4	236	585	1	0
3	5	585	585	2	349
3	6	585	585	1	0
3	1	585	585	2	349
3	8	121	700	1	0
3	19	700	700	2	236
3	10	700	700	1	0
3	18	121	816	1	0
3	11	236	816	1	0
3	13	589	816	2	242
3	5	816	816	3	231
3	26	1062	1062	1	0
3	26	1553	1553	2	491
3	26	1789	1789	3	236
3	26	3437	3555	4	1648
3	26	4153	4153	5	598
3	27	4385	4385	1	0
3	27	4882	5261	2	497
3	15	6256	6256	1	0
3	26	6379	6379	6	2226
3	9	1062	6969	1	0
3	27	6852	6969	3	1591
3	27	7323	7549	4	354
3	27	8137	8137	5	588
3	17	8503	8503	1	0
3	26	8874	8874	7	2495
3	27	8998	8998	6	861
3	9	7323	9611	2	354
3	27	9727	9727	7	729
3	17	8998	9842	2	495
3	9	9963	10324	3	352
3	17	10561	10561	3	719
3	17	11165	11172	4	604
3	17	11416	11540	5	244
3	9	10680	11890	4	356
3	26	11890	11890	8	3016
3	27	12006	12006	8	2279
3	27	12342	12342	9	336
3	26	12342	12342	9	452
3	26	12704	12948	10	362
3	17	13075	13075	6	1535
3	26	13791	13791	11	843
3	27	14183	14183	10	1841
3	26	14057	14424	12	266
3	26	14893	14893	13	469
3	17	15002	15002	7	1927
3	27	14893	15137	11	710
3	26	15271	15271	14	378
3	17	15271	15278	8	269
3	27	15278	15278	12	141
3	15	15403	15403	2	9147
3	27	15648	15648	13	370
3	27	16014	16014	14	366
3	17	15648	16643	9	370
3	9	12233	16898	5	343
3	27	17013	17375	15	999
3	17	17612	17612	10	969
3	2	17727	17843	1	0
3	17	17952	18062	11	340
3	27	18181	18296	16	806
3	17	19034	19034	12	972
3	8	19143	19143	2	18443
3	17	19480	19480	13	446
3	27	19480	19487	17	1184
3	27	19961	19961	18	474
3	27	20966	20973	19	1005
3	17	20337	21210	14	857
3	17	21575	21575	15	365
3	27	22188	22188	20	1215
3	17	21938	22302	16	363
3	9	17254	22770	6	356
3	9	23024	24944	7	254
3	9	25308	27634	8	364
3	9	27985	27985	9	351
3	9	28245	31325	10	260
3	9	31561	33015	11	236
3	9	33378	34348	12	363
3	9	34686	37034	13	338
3	9	37385	42263	14	351
3	9	42517	45648	15	254
3	9	46010	54142	16	362
3	9	54386	56420	17	244
3	9	56668	57152	18	248
3	9	57514	59936	19	362
3	9	60179	61749	20	243
3	9	62096	63626	21	347
3	9	63965	68137	22	339
3	9	68502	75188	23	365
3	17	76189	76566	17	53887
3	17	76815	76946	18	249
3	17	77322	77322	19	376
3	9	75437	78470	24	249
3	9	78612	80190	25	142
3	17	77782	80559	20	460
3	9	80680	82980	26	490
3	2	83589	83589	2	65746
3	17	80937	84559	21	378
3	2	86485	86707	3	2896
3	17	84926	87042	22	367
3	19	87156	87156	3	86456
3	1	87156	87156	3	86571
3	2	87156	87156	4	449
3	18	87282	87282	2	86466
3	11	87282	87282	2	86466
3	10	87282	87282	2	86582
3	15	87404	87404	3	72001
3	2	87522	87641	5	366
3	2	88337	88337	6	696
3	4	87282	88452	2	86697
3	6	88223	88571	2	87638
3	2	88826	88953	7	489
3	6	88826	88953	3	255
3	7	88337	89072	1	0
3	9	83224	89433	27	244
3	2	89308	89561	8	355
3	9	89796	90029	28	363
3	4	88696	90156	3	244
3	7	89433	90156	2	361
3	9	90379	90379	29	350
3	7	90498	90969	3	342
3	28	91330	91330	1	0
3	4	90498	91562	4	342
3	7	91320	91684	4	351
3	6	89308	92066	4	355
3	2	89911	92066	9	350
3	9	91091	92544	30	712
3	4	91818	92776	5	256
3	9	92899	93020	31	355
3	2	92416	93374	10	350
3	2	93867	94227	11	493
3	7	91941	94232	5	257
3	29	94478	94478	1	0
3	22	94478	94481	1	0
3	6	92412	94593	5	346
3	2	94478	94593	12	251
3	9	93495	94597	32	475
3	7	94481	94723	6	249
3	2	94723	94723	13	130
3	29	94729	94729	2	251
3	6	94729	94865	6	136
3	7	94865	94996	7	142
3	2	94858	95112	14	135
3	6	95112	95232	7	247
3	17	88223	95235	23	1181
3	7	95232	95235	8	236
3	2	95592	95739	15	480
3	9	94729	95977	33	132
3	11	95977	95977	3	8695
3	4	93020	96692	6	244
3	2	96815	96815	16	1076
3	7	96699	96941	9	1464
3	19	96104	97064	4	8948
3	4	96941	97064	7	249
3	18	96104	97306	3	8822
3	2	97306	97654	17	491
3	19	97544	97654	5	480
3	18	97654	97901	4	348
3	4	97654	98017	8	590
3	14	97901	98017	1	0
3	7	97778	98024	10	837
3	16	97901	98024	1	0
3	19	98024	98142	6	370
3	18	98142	98611	5	241
3	19	98611	98611	7	469
3	4	98255	98858	9	238
3	15	97901	98969	4	10497
3	7	98737	99079	11	713
3	19	98969	99202	8	358
3	2	98024	99318	18	370
3	14	98255	99323	2	238
3	16	98858	99451	2	834
3	15	99318	99451	5	349
3	7	99323	99560	12	244
3	2	99560	99560	19	242
3	11	99798	99798	4	3821
3	15	99798	99798	6	347
3	2	99912	99912	20	352
3	2	100050	100050	21	138
3	11	100163	100170	5	365
3	2	100175	100297	22	125
3	15	100043	100537	7	245
3	7	100537	100537	13	977
3	16	99912	100665	3	461
3	17	100665	100665	24	5430
3	14	99560	100893	3	237
3	1	96104	101388	4	8948
3	16	101144	101388	4	479
3	11	101144	101505	6	974
3	7	101870	101999	14	1333
3	11	102355	102355	7	850
3	19	99451	102588	9	249
3	2	101505	103173	23	1208
3	11	102939	103297	8	584
3	15	103290	103416	8	2753
3	19	102939	103654	10	351
3	2	103416	104018	24	243
3	7	102355	104141	15	356
3	15	104141	104141	9	725
3	2	104375	104375	25	357
3	2	104827	105061	26	452
3	7	105061	105061	16	920
3	11	104712	105068	9	1415
3	7	105428	105545	17	367
3	4	99202	105661	10	344
3	7	106257	106389	18	712
3	2	106032	106515	27	971
3	11	106651	106651	10	1583
3	7	106658	106789	19	269
3	1	101632	107042	5	244
3	2	106651	107042	28	136
3	7	107035	107166	20	246
3	11	107292	107292	11	641
3	2	107667	107667	29	625
3	7	107667	107667	21	501
3	11	107900	108020	12	608
3	17	108020	108292	25	7355
3	7	108161	108292	22	494
3	2	108530	108893	30	863
3	2	109016	109479	31	123
3	11	109347	109479	13	1327
3	4	106032	109831	11	371
3	2	109956	110203	32	477
3	11	111067	111067	14	1588
3	17	111321	111321	26	3029
3	2	110452	111448	33	249
3	11	111448	111448	15	381
3	2	111789	112375	34	341
3	11	113208	113208	16	1760
3	4	110079	113909	12	248
3	2	113450	114495	35	1075
3	4	114149	114495	13	240
3	2	114851	114978	36	356
3	4	115097	115343	14	602
3	2	115219	115473	37	241
3	4	115704	115718	15	361
3	4	115962	116183	16	244
3	4	116438	116438	17	255
3	18	98969	116563	6	358
3	1	107414	116563	6	372
3	9	116824	117189	34	20847
3	9	117542	118711	35	353
3	9	119294	130194	36	583
3	9	130905	131158	37	711
3	9	131400	135906	38	242
3	9	136146	139737	39	240
3	9	139998	141086	40	261
3	9	141211	141211	41	125
3	9	141575	141596	42	364
3	9	141854	147156	43	258
3	9	147514	148912	44	358
3	9	149278	149778	45	366
3	9	150021	151018	46	243
3	9	151378	152845	47	360
3	9	152994	154185	48	149
3	9	154438	154438	49	253
3	9	154809	156255	50	371
3	9	156735	157560	51	480
3	9	157908	160672	52	348
3	9	160920	161528	53	248
3	20	163937	164057	1	0
3	9	161896	169642	54	368
3	9	189734	191313	55	20092
3	20	193013	193129	2	28956
3	20	194060	194285	3	931
3	101	194777	194784	1	0
3	9	191452	195251	56	139
3	9	195605	195956	57	354
3	9	196193	197838	58	237
3	9	198078	198078	59	240
3	4	195949	199029	18	79511
3	9	199267	199281	60	1189
3	4	199405	199645	19	376
3	2	198078	200375	38	82605
3	9	199529	200375	61	248
3	4	199883	200734	20	238
