1419372000 1419458400 0 20000 0 20000
1419372000 2 1132 58
1419372000 3 912 56
1419372000 4 372 769
1419372000 5 870 132
1419372000 6 528 133
1419372000 7 1198 380
1419372000 8 624 122
1419372000 9 21 326
1419372000 10 803 40
1419372000 11 813 47
1419372000 12 280 175
1419372000 13 669 50
1419372000 14 838 7
1419372000 15 881 28
1419372000 16 597 203
1419372000 17 889 12
1419372000 18 859 94
1419372000 19 856 100
1419372000 20 793 1065
1419372000 21 867 37
1419372000 22 666 36
1419372000 23 690 33
1419372000 24 615 97
1419372000 25 621 4
1419372000 26 555 3
1419372000 27 809 197
1419372000 28 624 123
1419372000 29 226 257
1419372000 30 698 34
1419372000 31 802 97
1419372000 32 1148 538
1419372000 33 732 32
1419372000 34 547 83
1419372000 35 1195 380
1419372000 36 1200 381
1419372000 37 865 75
1419372000 38 871 38
1419372000 39 734 40
1419372000 40 955 261
1419372000 41 929 36
1419372000 42 800 39
1419372000 43 1006 180
1419372000 44 946 168
1419372000 45 213 53
1419372000 46 21 6
1419372000 47 374 916
1419372000 48 684 36
1419372000 49 249 757
1419372000 50 145 980
1419372000 51 801 50
1419372000 52 886 36
1419372000 53 237 961
1419372000 54 278 912
1419372000 55 1123 34
1419372000 56 844 86
1419372000 57 330 37
1419372000 58 999 195
1419372000 59 501 8
1419372000 60 901 40
1419372000 61 816 106
1419372000 62 942 128
1419372000 63 316 175
1419372000 64 818 100
1419372000 65 764 193
1419372000 66 955 261
1419372000 67 505 24
1419372000 68 534 16
1419372000 69 660 68
1419372000 70 258 49
1419372000 71 565 165
1419372000 72 982 191
1419372000 73 688 45
1419372000 74 721 50
1419372000 75 960 115
1419372000 76 861 50
1419372000 77 926 40
1419372000 78 893 51
1419372000 79 497 352
1419372000 80 1122 34
1419372000 81 809 195
1419372000 82 536 2
1419372000 83 1123 34
1419372000 84 894 8
1419372000 85 814 340
1419372000 86 992 210
1419372000 87 906 41
1419372000 88 592 27
1419372000 89 655 217
1419372000 90 935 238
1419372000 91 869 184
1419372000 92 964 122
1419372000 93 503 7
1419372000 94 781 185
1419372000 95 882 154
1419372000 96 970 125
1419372000 97 669 402
1419372000 98 957 62
1419372000 99 914 178
1419372000 100 690 33
1419372000 101 897 46
1419372000 102 678 45
1419372000 103 993 120
1419372000 104 364 908
1419372000 105 159 988
1419372000 106 507 34
1419372000 107 873 41
1419372000 108 900 234
1419372000 109 638 151
1419372000 110 55 807
1419372000 111 646 26
1419372000 112 935 149
1419372000 113 883 39
1419372000 114 118 428
1419372000 115 670 128
1419372000 116 999 266
1419372000 35 1195 380
1419372016 20 793 1065
1419372016 20 793 1065
1419372016 20 793 1065
1419372020 35 1195 380
1419372021 35 1195 380
1419372027 18 859 94
1419372027 18 859 94
1419372027 18 859 94
1419372029 18 859 94
1419372029 18 859 94
1419372037 20 802 1067
1419372037 20 802 1067
1419372038 25 621 4
1419372039 25 621 4
1419372039 25 621 4
1419372046 107 873 41
1419372046 107 873 41
1419372046 107 873 41
1419372049 107 871 40
1419372049 107 871 40
1419372059 25 619 3
1419372059 25 619 3
1419372068 107 872 40
1419372069 107 872 40
1419372069 72 982 191
1419372069 72 982 191
1419372069 72 982 191
1419372079 25 619 3
1419372079 25 619 3
1419372089 107 871 41
1419372089 107 871 41
1419372090 72 876 2
1419372090 72 876 2
1419372091 56 844 86
1419372091 56 844 86
1419372092 56 841 72
1419372093 56 849 52
1419372094 56 855 39
1419372095 56 856 26
1419372096 56 856 26
1419372098 56 856 26
1419372098 56 857 15
1419372099 56 857 15
1419372100 56 857 15
1419372101 56 857 15
1419372102 56 857 15
1419372103 56 857 15
1419372104 56 857 15
1419372105 56 857 15
1419372106 56 857 15
1419372107 56 857 15
1419372108 56 857 15
1419372109 56 857 15
1419372110 56 857 15
1419372111 56 857 15
1419372112 56 857 15
1419372113 56 857 15
1419372114 56 857 15
1419372115 72 953 138
1419372115 72 953 138
1419372115 56 857 15
1419372116 56 857 15
1419372117 56 857 15
1419372118 56 857 15
1419372119 98 957 62
1419372119 98 957 62
1419372119 56 857 15
1419372120 56 857 15
1419372121 56 857 15
1419372122 56 857 15
1419372123 56 857 15
1419372124 56 865 8
1419372125 56 865 8
1419372126 56 865 8
1419372127 56 865 8
1419372128 56 865 8
1419372129 56 865 8
1419372130 56 865 8
1419372131 56 865 8
1419372132 56 865 8
1419372133 56 865 8
1419372134 56 865 8
1419372136 108 900 234
1419372136 108 900 234
1419372136 108 900 234
1419372137 108 900 234
1419372137 108 900 234
1419372137 108 900 234
1419372138 108 900 234
1419372138 108 900 234
1419372138 108 900 234
1419372139 108 900 234
1419372139 108 900 234
1419372139 108 900 234
1419372139 108 900 234
1419372139 108 900 234
1419372139 108 900 234
1419372139 98 957 62
1419372139 98 957 62
1419372140 108 900 234
1419372140 108 900 234
1419372140 108 900 234
1419372140 108 900 234
1419372140 108 900 234
1419372140 108 900 234
1419372145 105 159 988
1419372145 105 159 988
1419372146 105 156 989
1419372147 3 912 56
1419372147 3 912 56
1419372147 105 154 990
1419372148 105 155 987
1419372149 105 155 987
1419372150 105 155 987
1419372151 105 155 987
1419372152 37 865 75
1419372152 37 865 75
1419372152 37 865 75
1419372152 105 155 987
1419372153 37 884 40
1419372153 37 884 40
1419372153 105 155 987
1419372154 105 155 987
1419372155 105 155 987
1419372156 105 155 987
1419372157 105 155 987
1419372158 105 155 987
1419372158 112 935 149
1419372158 112 935 149
1419372159 112 935 149
1419372159 112 935 149
1419372159 112 935 149
1419372159 112 935 149
1419372159 98 957 62
1419372159 98 957 62
1419372159 105 155 987
1419372160 87 906 41
1419372160 87 906 41
1419372160 87 906 41
1419372160 87 906 41
1419372160 87 906 41
1419372160 87 906 41
1419372160 105 155 987
1419372161 87 907 41
1419372161 87 907 41
1419372161 87 907 41
1419372161 87 907 41
1419372161 112 935 149
1419372161 112 935 149
1419372161 112 935 149
1419372161 112 935 149
1419372161 105 155 987
1419372162 105 155 987
1419372163 105 155 987
1419372164 105 155 987
1419372165 66 955 261
1419372165 66 955 261
1419372165 105 155 987
1419372166 105 155 987
1419372167 105 155 987
1419372168 3 967 112
1419372168 3 967 112
1419372168 3 967 112
1419372168 105 155 987
1419372169 105 155 987
1419372170 105 155 987
1419372170 3 968 113
1419372171 3 968 113
1419372171 105 155 987
1419372172 105 155 987
1419372173 37 884 40
1419372173 37 884 40
1419372173 105 155 987
1419372174 87 935 19
1419372174 87 935 19
1419372174 87 935 19
1419372174 87 935 19
1419372174 105 155 987
1419372175 87 944 29
1419372175 87 944 29
1419372175 87 944 29
1419372175 87 944 29
1419372175 105 155 987
1419372176 87 941 25
1419372176 87 941 25
1419372176 87 941 25
1419372176 87 941 25
1419372176 105 155 987
1419372177 87 948 36
1419372177 87 948 36
1419372177 87 948 36
1419372177 87 948 36
1419372177 105 155 987
1419372178 87 948 38
1419372178 87 948 38
1419372178 87 948 38
1419372178 87 948 38
1419372178 105 155 987
1419372179 87 948 41
1419372179 87 948 41
1419372179 105 155 987
1419372180 87 913 27
1419372180 87 913 27
1419372180 87 919 14
1419372180 87 919 14
1419372180 87 919 14
1419372180 87 919 14
1419372180 87 948 41
1419372180 87 948 41
1419372180 105 155 987
1419372181 87 1005 115
1419372181 87 1005 115
1419372181 55 1123 34
1419372181 55 1123 34
1419372181 105 155 987
1419372182 87 921 11
1419372182 87 921 11
1419372182 7 1198 380
1419372182 7 1198 380
1419372182 7 1198 380
1419372182 105 155 987
1419372182 108 900 234
1419372182 108 900 234
1419372182 108 900 234
1419372183 87 921 11
1419372183 87 921 11
1419372183 87 923 11
1419372183 87 923 11
1419372183 87 923 11
1419372183 87 923 11
1419372183 108 900 234
1419372183 108 900 234
1419372183 108 900 234
1419372183 105 155 987
1419372183 66 984 216
1419372183 66 984 216
1419372183 105 297 146
1419372183 66 984 216
1419372184 105 155 987
1419372185 87 923 12
1419372185 87 923 12
1419372185 87 923 12
1419372185 87 923 12
1419372185 105 155 987
1419372185 112 937 140
1419372185 112 937 140
1419372185 105 297 146
1419372185 112 937 140
1419372185 112 937 140
1419372186 105 297 146
1419372186 7 1197 380
1419372186 7 1197 380
1419372186 105 155 987
1419372187 87 923 12
1419372187 87 923 12
1419372187 87 923 12
1419372187 87 923 12
1419372187 66 988 226
1419372187 66 988 226
1419372187 105 155 987
1419372188 105 155 987
1419372189 105 155 987
1419372190 105 154 987
1419372191 2 1132 58
1419372191 2 1132 58
1419372192 87 923 12
1419372192 87 923 12
1419372192 87 923 12
1419372192 87 923 12
1419372192 112 937 139
1419372192 112 937 139
1419372192 3 967 112
1419372192 3 967 112
1419372193 87 923 12
1419372193 87 923 12
1419372193 87 923 12
1419372193 87 923 12
1419372194 87 923 12
1419372194 87 923 12
1419372194 87 923 12
1419372194 87 923 12
1419372200 87 905 43
1419372200 87 905 43
1419372200 87 905 43
1419372200 87 905 43
1419372200 103 993 120
1419372200 103 993 120
1419372201 103 985 126
1419372202 103 990 127
1419372203 103 982 127
1419372205 103 992 122
1419372206 103 986 127
1419372207 103 973 140
1419372215 87 916 71
1419372215 87 916 71
1419372215 87 916 71
1419372215 87 916 71
1419372216 87 916 71
1419372216 87 916 71
1419372216 87 916 71
1419372216 87 916 71
1419372217 87 916 71
1419372217 87 916 71
1419372217 87 916 71
1419372217 87 916 71
1419372217 7 1197 380
1419372217 7 1197 380
1419372218 87 916 71
1419372218 87 916 71
1419372218 87 916 71
1419372218 87 916 71
1419372219 87 916 72
1419372219 87 916 72
1419372219 87 916 72
1419372219 87 916 72
1419372220 55 654 71
1419372222 7 1220 464
1419372222 103 961 137
1419372222 7 1197 380
1419372223 103 967 142
1419372228 55 806 4
1419372237 7 1219 441
1419372239 41 929 36
1419372240 41 929 32
1419372241 41 929 33
1419372242 41 929 26
1419372243 41 929 18
1419372244 41 929 18
1419372245 9 21 326
1419372245 9 21 326
1419372245 9 21 326
1419372245 41 929 18
1419372246 41 931 14
1419372247 41 931 10
1419372248 41 931 2
1419372254 41 933 1
1419372255 41 933 8
1419372256 41 933 13
1419372257 41 933 20
1419372258 41 933 26
1419372259 41 933 25
1419372260 41 933 26
1419372261 41 933 25
1419372262 41 924 20
1419372263 41 922 19
1419372264 41 910 7
1419372265 41 905 5
1419372266 41 905 5
1419372267 41 905 5
1419372268 41 903 6
1419372269 41 903 6
1419372270 41 903 6
1419372271 41 903 6
1419372272 41 903 6
1419372273 41 903 6
1419372274 41 903 6
1419372275 41 903 7
1419372276 41 903 7
1419372277 41 903 7
1419372278 41 905 8
1419372279 41 903 10
1419372279 17 889 15
1419372279 17 889 15
