1419026400 1419112800 0 20000 0 20000
1419026400 2 1132 58
1419026400 3 850 158
1419026400 4 699 164
1419026400 5 713 35
1419026400 6 49 459
1419026400 7 1190 382
1419026400 8 783 12
1419026400 9 62 309
1419026400 10 865 52
1419026400 11 1017 9
1419026400 12 526 273
1419026400 13 712 44
1419026400 14 854 0
1419026400 15 811 39
1419026400 16 597 203
1419026400 17 891 15
1419026400 18 840 3
1419026400 19 909 120
1419026400 20 574 18
1419026400 21 934 113
1419026400 22 890 112
1419026400 23 807 184
1419026400 24 317 70
1419026400 25 610 3
1419026400 26 934 739
1419026400 27 76 128
1419026400 28 785 0
1419026400 29 230 265
1419026400 30 134 168
1419026400 31 343 151
1419026400 32 1152 544
1419026400 33 798 6
1419026400 34 890 0
1419026400 35 1195 375
1419026400 36 835 198
1419026400 37 516 349
1419026400 38 907 61
1419026400 39 577 25
1419026400 40 280 175
1419026400 41 922 62
1419026400 42 191 74
1419026400 43 1007 180
1419026400 44 990 178
1419026400 45 599 103
1419026400 46 765 173
1419026400 47 365 919
1419026400 48 676 278
1419026400 49 11 980
1419026400 50 154 979
1419026400 51 204 1035
1419026400 52 887 33
1419026400 53 785 302
1419026400 54 280 915
1419026400 55 849 1
1419026400 56 853 10
1419026400 57 772 76
1419026400 58 956 261
1419026400 59 693 37
1419026400 60 916 25
1419026400 61 471 373
1419026400 62 949 136
1419026400 63 668 133
1419026400 64 771 132
1419026400 65 240 957
1419026400 66 981 184
1419026400 67 577 23
1419026400 68 561 150
1419026400 69 864 58
1419026400 70 258 49
1419026400 71 240 654
1419026400 72 866 37
1419026400 73 696 150
1419026400 74 668 166
1419026400 75 895 66
1419026400 76 895 66
1419026400 77 922 37
1419026400 78 892 52
1419026400 79 500 352
1419026400 80 769 29
1419026400 81 791 107
1419026400 82 700 29
1419026400 83 818 119
1419026400 84 532 106
1419026400 85 385 848
1419026400 86 701 195
1419026400 87 930 41
1419026400 88 1053 269
1419026400 89 178 607
1419026400 90 1114 18
1419026400 91 76 128
1419026400 92 964 122
1419026400 93 427 42
1419026400 94 818 51
1419026400 95 888 101
1419026400 96 969 125
1419026400 97 744 224
1419026400 98 574 18
1419026400 99 852 175
1419026400 100 811 46
1419026400 101 1158 94
1419026400 102 879 193
1419026400 103 985 164
1419026400 104 361 905
1419026400 105 150 970
1419026400 106 628 423
1419026400 107 1121 34
1419026400 108 816 292
1419026400 109 901 234
1419026400 110 715 117
1419026400 111 1110 329
1419026400 112 768 55
1419026400 113 763 63
1419026400 114 161 75
1419026400 115 641 135
1419026400 116 968 112
1419026403 69 864 58
1419026403 69 864 58
1419026409 62 949 136
1419026409 62 949 136
1419026409 62 949 136
1419026412 47 365 919
1419026412 47 365 919
1419026412 62 949 134
1419026412 62 949 134
1419026453 43 1007 180
1419026453 43 1007 180
1419026453 43 1007 180
1419026453 43 1007 180
1419026454 62 951 126
1419026454 43 1007 180
1419026454 43 1007 180
1419026454 62 951 126
1419026455 43 996 203
1419026455 43 996 203
1419026455 43 1007 180
1419026455 43 1007 180
1419026456 43 997 203
1419026456 43 997 203
1419026457 43 999 201
1419026457 43 999 201
1419026458 43 999 200
1419026458 43 999 200
1419026459 43 999 201
1419026459 43 999 201
1419026460 43 998 202
1419026460 43 998 202
1419026461 43 999 202
1419026461 43 999 202
1419026462 43 1000 202
1419026462 43 1000 202
1419026463 43 1000 201
1419026463 43 1000 201
1419026464 43 1001 201
1419026464 43 1001 201
1419026465 43 1001 200
1419026465 43 1001 200
1419026466 62 927 160
1419026466 43 1001 200
1419026466 43 1001 200
1419026466 62 951 126
1419026467 43 1001 200
1419026467 43 1001 200
1419026468 43 1001 200
1419026468 43 1001 200
1419026469 43 1001 200
1419026469 43 1001 200
1419026470 43 1002 199
1419026470 43 1002 199
1419026471 43 1002 199
1419026471 43 1002 199
1419026472 43 1003 198
1419026472 43 1003 198
1419026473 43 1003 198
1419026473 43 1003 198
1419026474 43 1003 198
1419026474 43 1003 198
1419026475 43 1003 197
1419026475 43 1003 197
1419026476 43 1003 197
1419026476 43 1003 197
1419026477 43 1003 197
1419026477 43 1003 197
1419026478 43 1009 182
1419026478 43 1009 182
1419026478 43 1004 197
1419026478 43 1004 197
1419026478 43 1009 182
1419026478 43 1009 182
1419026479 43 1004 197
1419026479 43 1004 197
1419026479 43 1009 182
1419026479 43 1009 182
1419026480 43 1004 197
1419026480 43 1004 197
1419026480 43 1009 182
1419026480 43 1009 182
1419026481 43 1004 197
1419026481 43 1004 197
1419026481 43 1009 182
1419026481 43 1009 182
1419026482 43 1004 197
1419026482 43 1004 197
1419026482 43 1009 182
1419026482 43 1009 182
1419026483 43 1004 197
1419026483 43 1004 197
1419026483 43 1009 182
1419026483 43 1009 182
1419026484 43 1004 197
1419026484 43 1004 197
1419026484 43 1009 182
1419026484 43 1009 182
1419026485 43 1004 196
1419026485 43 1004 196
1419026485 43 1009 182
1419026485 43 1009 182
1419026486 43 1004 196
1419026486 43 1004 196
1419026486 43 1009 182
1419026486 43 1009 182
1419026487 43 1004 196
1419026487 43 1004 196
1419026487 43 1009 182
1419026487 43 1009 182
1419026488 43 1004 196
1419026488 43 1004 196
1419026488 43 1009 182
1419026488 43 1009 182
1419026489 43 1004 196
1419026489 43 1004 196
1419026489 43 1009 182
1419026489 43 1009 182
1419026490 43 1004 196
