1	6	1391171795442
1	6	1391171975636
1	6	1391172335909
1	6	1391172696257
1	6	1391173056518
1	6	1391173777168
1	6	1391174497779
1	6	1391174858077
1	6	1391175218382
1	6	1391175398552
1	6	1391176119219
1	6	1391178821483
1	6	1391179722266
1	6	1391180983341
1	6	1391181343603
1	6	1391182784836
1	6	1391183505537
1	6	1391183865822
1	6	1391184045942
1	6	1391185126864
1	6	1391185847540
1	6	1391187288731
1	6	1391187468852
1	6	1391431008484
1	6	1391431188666
1	6	1391431368821
1	6	1391431729069
1	6	1391432089379
1	6	1391432449702
1	6	1391432810013
1	6	1391433170381
1	6	1391433350470
1	6	1391433530660
1	6	1391433710777
1	6	1391434071066
1	6	1391434251238
1	6	1391434611526
1	6	1391434791715
1	6	1391434971825
1	6	1391435152063
1	6	1391435332226
1	6	1391435692515
1	6	1391436232909
1	6	1391436413114
1	6	1391436593302
1	6	1391436773419
1	6	1391436953589
1	6	1391437133698
1	6	1391437494022
1	6	1391437854370
1	6	1391438034490
1	6	1391438214632
1	6	1391438574970
1	6	1391438755074
1	6	1391439115425
1	6	1391439295545
1	6	1391439475743
1	6	1391439835998
1	6	1391440196386
1	6	1391440736825
1	6	1391440916945
1	6	1391441097143
1	6	1391441637547
1	6	1391441817701
1	6	1391441997858
1	6	1391442178072
1	6	1391442358152
1	6	1391443078834
1	6	1391443258935
1	6	1391443439103
1	6	1391443799435
1	6	1391445060480
1	6	1391445420783
1	6	1391445961303
1	6	1391446141456
1	6	1391446321615
1	6	1391446501745
1	6	1391516908281
1	6	1391517088435
1	6	1391517268589
1	6	1391517448743
1	6	1391517628897
1	6	1391517809051
1	6	1391517989205
1	6	1391518169359
1	6	1391518349513
1	6	1391518529667
1	6	1391518889975
1	6	1391519070129
1	6	1391519250283
1	6	1391519430437
1	6	1391519610591
1	6	1391519790745
1	6	1391520151053
1	6	1391520331207
1	6	1391520511361
1	6	1391520691515
1	6	1391520871669
1	6	1391521051823
1	6	1391521592285
1	6	1391521772439
1	6	1391521952593
1	6	1391522132747
1	6	1391522493055
1	6	1391522673209
1	6	1391523033517
1	6	1391523213671
1	6	1391523573979
1	6	1391524294595
1	6	1391524474749
1	6	1391525195365
1	6	1391525555673
1	6	1391525735827
1	6	1391525915981
1	6	1391526328281
1	6	1391527229051
1	6	1391527409205
1	6	1391527589359
1	6	1391527769513
1	6	1391528850437
1	6	1391529030591
1	6	1391529390899
1	6	1391529571053
1	6	1391530651977
1	6	1391531192439
1	6	1391531372593
1	6	1391531552747
1	6	1391532648127
1	6	1391604612098
1	6	1391604972382
1	6	1391605873162
1	6	1391607134275
1	6	1391607314367
1	6	1391607674735
1	6	1391608935832
1	6	1391609656438
1	6	1391610196878
1	6	1391610557224
1	6	1391611097653
1	6	1391615061081
1	6	1391616502241
1	6	1391616682445
1	6	1391617222844
1	6	1391617943529
1	6	1391618303854
1	6	1391619564841
1	7	1390917796641
1	7	1390921760073
1	7	1390923201242
1	7	1390927344822
1	7	1391007107404
1	7	1391009629605
1	7	1391009989933
1	7	1391011971579
1	7	1391099550381
1	7	1391174138693
1	7	1391179363136
1	7	1391180263859
1	7	1391180624170
1	7	1391180804375
1	7	1391431189837
1	7	1391434432595
1	7	1391436053987
1	7	1391442719720
1	7	1391517449886
1	7	1391519972042
1	7	1391520692658
1	7	1391521233120
1	7	1391521773582
1	7	1391522133890
1	7	1391609477422
1	7	1391612720178
1	7	1391617404197
1	8	1390915453852
1	8	1390915634012
1	8	1390915814224
1	8	1390918156202
1	8	1390919237091
1	8	1390919417244
1	8	1390922299734
1	8	1390923380658
1	8	1390924281458
1	8	1390924461584
1	8	1390926623368
1	8	1390927524174
1	8	1390928244753
1	8	1390999540131
1	8	1391000440965
1	8	1391000621075
1	8	1391002782983
1	8	1391002963069
1	8	1391004044037
1	8	1391006926531
1	8	1391007466952
1	8	1391008187555
1	8	1391008367684
1	8	1391009808993
1	8	1391010349436
1	8	1391012511307
1	8	1391013231881
1	8	1391013412040
1	8	1391014132620
1	8	1391086218128
1	8	1391086758646
1	8	1391087659419
1	8	1391088019700
1	8	1391088920436
1	8	1391089280813
1	8	1391089460976
1	8	1391091262471
1	8	1391091802904
1	8	1391092343425
1	8	1391092523590
1	8	1391093604479
1	8	1391097207595
1	8	1391099009107
1	8	1391099189218
1	8	1391172516442
1	8	1391172696670
1	8	1391173237048
1	8	1391173777608
1	8	1391175218783
1	8	1391175759207
1	8	1391176299745
1	8	1391177020309
1	8	1391177200496
1	8	1391177560825
1	8	1391178641764
1	8	1391179902772
1	8	1391180443221
1	8	1391181884498
1	8	1391182244776
1	8	1391182424929
1	8	1391182605087
1	8	1391183145519
1	8	1391184406608
1	8	1391186388308
1	8	1391430648588
1	8	1391430828675
1	8	1391431189017
1	8	1391431729473
1	8	1391431909682
1	8	1391432089749
1	8	1391432269910
1	8	1391432450069
1	8	1391432990520
1	8	1391433170668
1	8	1391433350917
1	8	1391433531037
1	8	1391433891364
1	8	1391434071434
1	8	1391434251649
1	8	1391434431786
1	8	1391434611896
1	8	1391435332537
1	8	1391435512708
1	8	1391435692857
1	8	1391436233359
1	8	1391436413473
1	8	1391436593648
1	8	1391436953915
1	8	1391437134129
1	8	1391437494432
1	8	1391437674553
1	8	1391437854725
1	8	1391438034916
1	8	1391438215065
1	8	1391438575296
1	8	1391439295962
1	8	1391439656217
1	8	1391439836409
1	8	1391440016611
1	8	1391440196744
1	8	1391440917357
1	8	1391441097502
1	8	1391441457815
1	8	1391441818111
1	8	1391441998298
1	8	1391442178441
1	8	1391442358520
1	8	1391442718830
1	8	1391443079140
1	8	1391443259323
1	8	1391443439523
1	8	1391443799837
1	8	1391443979930
1	8	1391444700582
1	8	1391445241011
1	8	1391445421229
1	8	1391445961648
1	8	1391446141752
1	8	1391446321976
1	8	1391446502156
1	8	1391516908662
1	8	1391517088816
1	8	1391517268970
1	8	1391517449124
1	8	1391517809432
1	8	1391517989586
1	8	1391518169740
1	8	1391518349894
1	8	1391518890356
1	8	1391519070510
1	8	1391519250664
1	8	1391519610972
1	8	1391519791126
1	8	1391520331588
1	8	1391520691896
1	8	1391520872050
1	8	1391521412512
1	8	1391521592666
1	8	1391521772820
1	8	1391521952974
1	8	1391522133128
1	8	1391522673590
1	8	1391523033898
1	8	1391523394206
1	8	1391523574360
1	8	1391523754514
1	8	1391523934668
1	8	1391524114822
1	8	1391524475130
1	8	1391525015592
1	8	1391525195746
1	8	1391525375900
1	8	1391525556054
1	8	1391525736208
1	8	1391525916362
1	8	1391526688970
1	8	1391526869124
1	8	1391527049278
1	8	1391527229432
1	8	1391527409586
1	8	1391527589740
1	8	1391529931742
1	8	1391531192820
1	8	1391531733282
1	8	1391531913436
1	8	1391532648508
1	8	1391533188970
1	8	1391603891912
1	8	1391605333109
1	8	1391605513280
1	8	1391606233833
1	8	1391606774359
1	8	1391607494953
1	8	1391607855281
1	8	1391608755985
1	8	1391609656817
1	8	1391609836949
1	8	1391610377366
1	8	1391610917863
1	8	1391612899588
1	8	1391613440052
1	8	1391615601913
1	8	1391615782032
1	8	1391616322481
1	8	1391616502677
1	8	1391617223286
1	8	1391617583564
1	8	1391617763714
1	8	1391617943830
1	8	1391619024829
1	9	1390915273960
1	9	1390916535014
1	9	1390918877103
1	9	1390924101531
1	9	1390924822152
1	9	1390925542760
1	9	1390926443558
1	9	1390926623728
1	9	1390927524461
1	9	1390998819871
1	9	1391001702309
1	9	1391002783207
1	9	1391003323629
1	9	1391004945058
1	9	1391005125170
1	9	1391009629074
1	9	1391009809196
1	9	1391010349701
1	9	1391010529817
1	9	1391011610743
1	9	1391014493224
1	9	1391014673412
1	9	1391085497777
1	9	1391087299368
1	9	1391089100945
1	9	1391089461246
1	9	1391090181814
1	9	1391092884120
1	9	1391093784941
1	9	1391095406320
1	9	1391096487223
1	9	1391097748257
1	9	1391100090316
1	9	1391171435863
1	9	1391171796153
1	9	1391172336544
1	9	1391173958023
1	9	1391174858740
1	9	1391175038917
1	9	1391175219101
1	9	1391175939711
1	9	1391181164163
1	9	1391181524419
1	9	1391182064942
1	9	1391182245056
1	9	1391184046603
1	9	1391184767221
1	9	1391185127513
1	9	1391186028314
1	9	1391431189333
1	9	1391431549613
1	9	1391432630564
1	9	1391434432034
1	9	1391434792391
1	9	1391435512954
1	9	1391436233576
1	9	1391437674829
1	9	1391438935924
1	9	1391439116037
1	9	1391442178663
1	9	1391442899325
1	9	1391445421469
1	9	1391445781790
1	9	1391516728762
1	9	1391517089070
1	9	1391517269224
1	9	1391517629532
1	9	1391517989840
1	9	1391518169994
1	9	1391518350148
1	9	1391518710456
1	9	1391518890610
1	9	1391519070764
1	9	1391519250918
1	9	1391519431072
1	9	1391519971534
1	9	1391520151688
1	9	1391520511996
1	9	1391520692150
1	9	1391520872304
1	9	1391521232612
1	9	1391521412766
1	9	1391521592920
1	9	1391521773074
1	9	1391521953228
1	9	1391522493690
1	9	1391522853998
1	9	1391523034152
1	9	1391523214306
1	9	1391523394460
1	9	1391523574614
1	9	1391523754768
1	9	1391523934922
1	9	1391524295230
1	9	1391524475384
1	9	1391524655538
1	9	1391524835692
1	9	1391525015846
1	9	1391525196000
1	9	1391525376154
1	9	1391525556308
1	9	1391525736462
1	9	1391525916616
1	9	1391526148762
1	9	1391526689224
1	9	1391526869378
1	9	1391528670918
1	9	1391529211380
1	9	1391530832766
1	9	1391531373228
1	9	1391532648762
1	9	1391533189224
1	9	1391604252392
1	9	1391605153237
1	9	1391605693672
1	9	1391606414238
1	9	1391607315089
1	9	1391607675405
1	9	1391607855485
1	9	1391608756264
1	9	1391609296740
1	9	1391610017403
1	9	1391611999066
1	9	1391613079978
1	9	1391613440249
1	9	1391613800649
1	9	1391614701403
1	9	1391617763994
1	9	1391617944106
1	10	1390918335810
1	10	1390920857992
1	10	1390921578557
1	10	1390923380162
1	10	1390923740488
1	10	1390924821319
1	10	1390925361839
1	10	1390927343547
1	10	1390928244299
1	10	1390999539649
1	10	1391000800781
1	10	1391000980923
1	10	1391001161018
1	10	1391001521341
1	10	1391006565672
1	10	1391006745780
1	10	1391009448181
1	10	1391010529035
1	10	1391012330566
1	10	1391013051261
1	10	1391013591642
1	10	1391086938275
1	10	1391087118407
1	10	1391087478784
1	10	1391088559627
1	10	1391092883378
1	10	1391096846711
1	10	1391097747551
1	10	1391098648282
1	10	1391099008647
1	10	1391100269691
1	10	1391100630030
1	10	1391101350591
1	10	1391171435036
1	10	1391177380105
1	10	1391177560259
1	10	1391178461033
1	10	1391178641232
1	10	1391179902310
1	10	1391183685499
1	10	1391184226004
1	10	1391187829100
1	10	1391432089271
1	10	1391433530516
1	10	1391435332068
1	10	1391435692318
1	10	1391435872536
1	10	1391436412943
1	10	1391436773293
1	10	1391437313776
1	10	1391438574814
1	10	1391439115294
1	10	1391439655720
1	10	1391439835913
1	10	1391440196229
1	10	1391440556485
1	10	1391441277138
1	10	1391441457333
1	10	1391443619182
1	10	1391444159616
1	10	1391444519908
1	10	1391516908154
1	10	1391517088308
1	10	1391517268462
1	10	1391517628770
1	10	1391517808924
1	10	1391517989078
1	10	1391518529540
1	10	1391518889848
1	10	1391519070002
1	10	1391519250156
1	10	1391520150926
1	10	1391520511234
1	10	1391520691388
1	10	1391521231850
1	10	1391521412004
1	10	1391521592158
1	10	1391521772312
1	10	1391522312774
1	10	1391522492928
1	10	1391522673082
1	10	1391522853236
1	10	1391523033390
1	10	1391523213544
1	10	1391523393698
1	10	1391523573852
1	10	1391523754006
1	10	1391523934160
1	10	1391525015084
1	10	1391525195238
1	10	1391525375392
1	10	1391525915854
1	10	1391527589232
1	10	1391528129694
1	10	1391528490002
1	10	1391529931234
1	10	1391530111388
1	10	1391530291542
1	10	1391530471696
1	10	1391530651850
1	10	1391530832004
1	10	1391531012158
1	10	1391531732774
1	10	1391533188462
1	10	1391604071509
1	10	1391604972271
1	10	1391607314260
1	10	1391608215039
1	10	1391609476092
1	10	1391610557037
1	10	1391613799876
1	10	1391616862422
1	10	1391617042594
1	10	1391617583036
1	10	1391617763207
1	11	1390913653647
1	11	1390917797144
1	11	1390918157473
1	11	1390918337610
1	11	1390918697896
1	11	1390919598652
1	11	1390921760541
1	11	1390922481115
1	11	1390922661265
1	11	1390923021631
1	11	1390923562022
1	11	1390924102563
1	11	1390925183418
1	11	1390925723943
1	11	1390926804871
1	11	1390928065938
1	11	1390999541452
1	11	1391002243750
1	11	1391003144527
1	11	1391004765932
1	11	1391005126255
1	11	1391005306365
1	11	1391005846879
1	11	1391006747621
1	11	1391008188823
1	11	1391009089588
1	11	1391009269773
1	11	1391011071258
1	11	1391014314067
1	11	1391085498817
1	11	1391086039256
1	11	1391086759886
1	11	1391087300343
1	11	1391088201109
1	11	1391088381304
1	11	1391088921743
1	11	1391089822543
1	11	1391090002706
1	11	1391090903452
1	11	1391091624113
1	11	1391092164552
1	11	1391093425638
1	11	1391093605801
1	11	1391094686718
1	11	1391095407316
1	11	1391096488246
1	11	1391097929406
1	11	1391098650058
1	11	1391100271444
1	11	1391172157442
1	11	1391172517752
1	11	1391173238416
1	11	1391173959005
1	11	1391175220074
1	11	1391175580347
1	11	1391175940698
1	11	1391177562098
1	11	1391177922377
1	11	1391179363639
1	11	1391180084183
1	11	1391180444509
1	11	1391180804838
1	11	1391182065877
1	11	1391182246103
1	11	1391182606405
1	11	1391183146872
1	11	1391183327007
1	11	1391183507138
1	11	1391183867418
1	11	1391184047603
1	11	1391184588050
1	11	1391185669002
1	11	1391185849148
1	11	1391186209441
1	11	1391186569730
1	11	1391186930088
1	11	1391187110269
1	11	1391187830836
1	11	1391188191154
1	11	1391430649832
1	11	1391430829941
1	11	1391431370451
1	11	1391431910915
1	11	1391432091059
1	11	1391432451390
1	11	1391432631494
1	11	1391432811636
1	11	1391432991848
1	11	1391433171960
1	11	1391433532280
1	11	1391433712495
1	11	1391433892609
1	11	1391434252924
1	11	1391434433052
1	11	1391434613231
1	11	1391434973526
1	11	1391435333865
1	11	1391435694129
1	11	1391435874308
1	11	1391436054435
1	11	1391436234587
1	11	1391436594936
1	11	1391436955267
1	11	1391437135335
1	11	1391438036152
1	11	1391438216341
1	11	1391438396456
1	11	1391438576638
1	11	1391438756807
1	11	1391438936921
1	11	1391439117094
1	11	1391439297200
1	11	1391439477333
1	11	1391439837673
1	11	1391440017841
1	11	1391440197991
1	11	1391440378182
1	11	1391440558262
1	11	1391440918592
1	11	1391441098748
1	11	1391441278912
1	11	1391441639265
1	11	1391441999560
1	11	1391442359844
1	11	1391443260654
1	11	1391443440755
1	11	1391443620954
1	11	1391443801101
1	11	1391443981224
1	11	1391444341520
1	11	1391444521723
1	11	1391444701878
1	11	1391445062121
1	11	1391445242333
1	11	1391445422499
1	11	1391445602598
1	11	1391445782727
1	11	1391445962962
1	11	1391446143073
1	11	1391446323219
1	11	1391446503349
1	11	1391446683485
1	11	1391517090086
1	11	1391517450394
1	11	1391517630548
1	11	1391517810702
1	11	1391518171010
1	11	1391518351164
1	11	1391518531318
1	11	1391519071780
1	11	1391519251934
1	11	1391519432088
1	11	1391519612242
1	11	1391519792396
1	11	1391520152704
1	11	1391520332858
1	11	1391520513012
1	11	1391520693166
1	11	1391520873320
1	11	1391521233628
1	11	1391521413782
1	11	1391521774090
1	11	1391521954244
1	11	1391522134398
1	11	1391522494706
1	11	1391522674860
1	11	1391522855014
1	11	1391523215322
1	11	1391523395476
1	11	1391523755784
1	11	1391523935938
1	11	1391524116092
1	11	1391524476400
1	11	1391524656554
1	11	1391524836708
1	11	1391525016862
1	11	1391525197016
1	11	1391525737478
1	11	1391525917632
1	11	1391526149778
1	11	1391526510086
1	11	1391526870394
1	11	1391527591010
1	11	1391527771164
1	11	1391529032242
1	11	1391529212396
1	11	1391529572704
1	11	1391529933012
1	11	1391530833782
1	11	1391531194090
1	11	1391531374244
1	11	1391532829932
1	11	1391533010086
1	11	1391603712942
1	11	1391604073291
1	11	1391604253396
1	11	1391604613706
1	11	1391607316064
1	11	1391607676320
1	11	1391609297749
1	11	1391609477908
1	11	1391609658057
1	11	1391610018354
1	11	1391610919126
1	11	1391613080951
1	11	1391613801582
1	11	1391615062677
1	11	1391615423024
1	11	1391616323731
1	11	1391617224553
1	11	1391617945191
1	11	1391618485565
1	12	1390917616909
1	12	1390918157336
1	12	1390921760464
1	12	1390922300844
1	12	1390923021482
1	12	1390924102421
1	12	1390925183359
1	12	1390926264247
1	12	1390926804786
1	12	1390927165035
1	12	1390999181070
1	12	1390999541346
1	12	1391000081780
1	12	1391000622315
1	12	1391000802403
1	12	1391001883367
1	12	1391003684851
1	12	1391003865016
1	12	1391004225384
1	12	1391004765855
1	12	1391004945929
1	12	1391005666546
1	12	1391007468127
1	12	1391008188725
1	12	1391009449856
1	12	1391009810094
1	12	1391010170435
1	12	1391011611642
1	12	1391013773496
1	12	1391014494118
1	12	1391088201020
1	12	1391089462118
1	12	1391089822383
1	12	1391090002574
1	12	1391090903386
1	12	1391091263663
1	12	1391091804112
1	12	1391092164442
1	12	1391092344615
1	12	1391093245321
1	12	1391093785823
1	12	1391094506418
1	12	1391098649971
1	12	1391099010305
1	12	1391099911029
1	12	1391100091200
1	12	1391171436769
1	12	1391172517602
1	12	1391172877937
1	12	1391173238291
1	12	1391174319186
1	12	1391177742136
1	12	1391178642841
1	12	1391179543696
1	12	1391181165071
1	12	1391187650633
1	12	1391432271084
1	12	1391432811569
1	12	1391432991687
1	12	1391435153612
1	12	1391436774923
1	12	1391440197915
1	12	1391440378071
1	12	1391441098646
1	12	1391445062078
1	12	1391445602527
1	12	1391446683437
1	12	1391516909805
1	12	1391517089959
1	12	1391517270113
1	12	1391517450267
1	12	1391517810575
1	12	1391517990729
1	12	1391518170883
1	12	1391518351037
1	12	1391518531191
1	12	1391518711345
1	12	1391518891499
1	12	1391519071653
1	12	1391519251807
1	12	1391519431961
1	12	1391519612115
1	12	1391519792269
1	12	1391519972423
1	12	1391520152577
1	12	1391520332731
1	12	1391520512885
1	12	1391520693039
1	12	1391520873193
1	12	1391521053347
1	12	1391521413655
1	12	1391521593809
1	12	1391521773963
1	12	1391522134271
1	12	1391522314425
1	12	1391522494579
1	12	1391522674733
1	12	1391523035041
1	12	1391523215195
1	12	1391523575503
1	12	1391523755657
1	12	1391523935811
1	12	1391524115965
1	12	1391524296119
1	12	1391524476273
1	12	1391524656427
1	12	1391525557197
1	12	1391525737351
1	12	1391525917505
1	12	1391526870267
1	12	1391528311499
1	12	1391528851961
1	12	1391529032115
1	12	1391529572577
1	12	1391530473347
1	12	1391531193963
1	12	1391531374117
1	12	1391531914579
1	12	1391532829805
1	12	1391533009959
1	12	1391603532761
1	12	1391604073185
1	12	1391605694542
1	12	1391610198458
1	12	1391610738847
1	12	1391613801471
1	12	1391613981623
1	12	1391614522076
1	12	1391616684008
1	13	1390912932073
1	13	1390915093980
1	13	1390916895455
1	13	1390923200853
1	13	1390926263485
1	13	1390926984119
1	13	1391003503973
1	13	1391004404681
1	13	1391005665853
1	13	1391007287213
1	13	1391007647473
1	13	1391007827694
1	13	1391008908619
1	13	1391010349852
1	13	1391010710079
1	13	1391011610916
1	13	1391013232247
1	13	1391013772769
1	13	1391086759036
1	13	1391087119333
1	13	1391087659844
1	13	1391088200257
1	13	1391089461352
1	13	1391089641484
1	13	1391090722392
1	13	1391091443034
1	13	1391095046076
1	13	1391096307181
1	13	1391097027838
1	13	1391097207963
1	13	1391099369782
1	13	1391099910287
1	13	1391171796289
1	13	1391171976447
1	13	1391172877148
1	13	1391173777958
1	13	1391174498616
1	13	1391174858881
1	13	1391175579535
1	13	1391176300086
1	13	1391176480222
1	13	1391178101609
1	13	1391180623833
1	13	1391183506232
1	13	1391183686379
1	13	1391431729903
1	13	1391432630612
1	13	1391432991003
1	13	1391433711522
1	13	1391434251997
1	13	1391434612367
1	13	1391435513143
1	13	1391436053545
1	13	1391436413904
1	13	1391438936048
1	13	1391439296330
1	13	1391441097848
1	13	1391442178856
1	13	1391443079595
1	13	1391443620047
1	13	1391443980338
1	13	1391446682643
1	13	1391516728889
1	13	1391516909043
1	13	1391517089197
1	13	1391517269351
1	13	1391517449505
1	13	1391517629659
1	13	1391517809813
1	13	1391518170121
1	13	1391518350275
1	13	1391518530429
1	13	1391518710583
1	13	1391519070891
1	13	1391519971661
1	13	1391520151815
1	13	1391520512123
1	13	1391520692277
1	13	1391520872431
1	13	1391521052585
1	13	1391521232739
1	13	1391521412893
1	13	1391521593047
1	13	1391521953355
1	13	1391522133509
1	13	1391522313663
1	13	1391522493817
1	13	1391522673971
1	13	1391522854125
1	13	1391523034279
1	13	1391523214433
1	13	1391523574741
1	13	1391523754895
1	13	1391523935049
1	13	1391524115203
1	13	1391524295357
1	13	1391524475511
1	13	1391524655665
1	13	1391524835819
1	13	1391525015973
1	13	1391525196127
1	13	1391525376281
1	13	1391525556435
1	13	1391525916743
1	13	1391526329043
1	13	1391526509197
1	13	1391527049659
1	13	1391527770275
1	13	1391528310737
1	13	1391528671045
1	13	1391528851199
1	13	1391529391661
1	13	1391529571815
1	13	1391529751969
1	13	1391529932123
1	13	1391530112277
1	13	1391530292431
1	13	1391531013047
1	13	1391531373355
1	13	1391533009197
1	13	1391604072456
1	13	1391604793061
1	13	1391608035847
1	13	1391608396127
1	13	1391608576220
1	13	1391609657162
1	13	1391611638921
1	13	1391612719762
1	13	1391613980869
1	13	1391614160997
1	13	1391614521356
1	13	1391617944312
1	14	1390916715058
1	14	1390921399143
1	14	1391005485409
1	14	1391007827430
1	14	1391009628937
1	14	1391093784796
1	14	1391096667229
1	14	1391098468789
1	14	1391100810805
1	14	1391172696782
1	14	1391433711322
1	14	1391439115914
1	14	1391440196856
1	14	1391442358669
1	14	1391445061022
1	14	1391516728752
1	14	1391516908789
1	14	1391517269097
1	14	1391517449251
1	14	1391517989713
1	14	1391518169867
1	14	1391518350021
1	14	1391518530175
1	14	1391518710329
1	14	1391518890483
1	14	1391519070637
1	14	1391519250791
1	14	1391519430945
1	14	1391519611099
1	14	1391519791253
1	14	1391519971407
1	14	1391520151561
1	14	1391520331715
1	14	1391520511869
1	14	1391520692023
1	14	1391520872177
1	14	1391521052331
1	14	1391521232485
1	14	1391521412639
1	14	1391521592793
1	14	1391521953101
1	14	1391522313409
1	14	1391522493563
1	14	1391523214179
1	14	1391523574487
1	14	1391523754641
1	14	1391523934795
1	14	1391524114949
1	14	1391524295103
1	14	1391524475257
1	14	1391524835565
1	14	1391525195873
1	14	1391525376027
1	14	1391525736335
1	14	1391525916489
1	14	1391532828789
