# Format: type;msg_id;hop_src_user_id;hop_dst_user_id;dst_timestamp
1;-1;23;69;30893
1;-1;23;69;36351
1;-1;23;14;43676
1;-1;23;11;43749
1;-1;23;11;43872
1;-1;23;43;43923
1;-1;23;43;44021
1;-1;23;16;45073
1;-1;23;56;45098
1;-1;23;11;45173
1;-1;23;3;45213
1;-1;23;16;45610
1;-1;23;16;45741
1;-1;23;11;46023
1;-1;23;24;46180
1;-1;23;16;46238
1;-1;23;16;46270
1;-1;23;43;46395
1;-1;23;11;46914
1;-1;23;17;46958
1;-1;23;11;47034
1;-1;23;11;47498
1;-1;23;11;47498
1;-1;23;16;47749
1;-1;23;11;47761
1;-1;23;31;48072
1;-1;23;31;48240
1;-1;23;11;48564
1;-1;23;16;48564
1;-1;23;11;48565
1;-1;23;16;48569
1;-1;23;16;48775
1;-1;23;16;48775
1;-1;23;9;48775
1;-1;23;16;49146
1;-1;23;16;49146
1;-1;23;16;49146
1;-1;23;31;49146
1;-1;24;46;4608
1;-1;24;19;4920
1;-1;24;19;4920
1;-1;24;33;4920
1;-1;24;47;4920
1;-1;24;15;11071
1;-1;24;61;11103
1;-1;24;61;11166
1;-1;24;15;11174
1;-1;24;26;11272
1;-1;24;69;11381
1;-1;24;32;11572
1;-1;24;26;11624
1;-1;24;69;11859
1;-1;24;31;11976
1;-1;24;31;12420
1;-1;24;46;12555
1;-1;24;15;12555
1;-1;24;46;12814
1;-1;24;15;12814
1;-1;24;46;13558
1;-1;24;45;13790
1;-1;24;61;13812
1;-1;24;41;14438
1;-1;24;45;14595
1;-1;24;60;14683
1;-1;24;45;14783
1;-1;24;33;14926
1;-1;24;41;16134
1;-1;24;41;16329
1;-1;24;63;16370
1;-1;24;41;16497
1;-1;24;47;16820
1;-1;24;60;17066
1;-1;24;60;17174
1;-1;24;71;17173
1;-1;24;61;23765
1;-1;24;21;23878
1;-1;24;26;23878
1;-1;24;11;23878
1;-1;24;21;24017
1;-1;24;26;24112
1;-1;24;11;24112
1;-1;24;21;24418
1;-1;24;60;24418
1;-1;24;26;24480
1;-1;24;60;24714
1;-1;24;61;24722
1;-1;24;26;24776
1;-1;24;60;25000
1;-1;24;60;25073
1;-1;24;57;25073
1;-1;24;26;25143
1;-1;24;76;25219
1;-1;24;57;25537
1;-1;24;11;25642
1;-1;24;43;25898
1;-1;24;63;26135
1;-1;24;21;26958
1;-1;24;21;27507
1;-1;24;21;27507
1;-1;24;60;27508
1;-1;24;21;27578
1;-1;24;21;27582
1;-1;24;9;27600
1;-1;24;60;27701
1;-1;24;66;27833
1;-1;24;21;28527
1;-1;24;9;28601
1;-1;24;15;28602
1;-1;24;21;28621
1;-1;24;63;28727
1;-1;24;15;28774
1;-1;24;28;28774
1;-1;24;19;34230
1;-1;24;4;34414
1;-1;24;64;34414
1;-1;24;64;34611
1;-1;24;12;34637
1;-1;24;6;34668
1;-1;24;15;34990
1;-1;24;64;34990
1;-1;24;19;34990
1;-1;24;51;35059
1;-1;24;21;36400
1;-1;24;63;36406
1;-1;24;23;43033
1;-1;24;23;43232
1;-1;24;23;43405
1;-1;24;23;43565
1;-1;24;23;43695
1;-1;24;11;43934
1;-1;24;43;44022
1;-1;24;23;44305
1;-1;24;47;44388
1;-1;24;10;44721
1;-1;24;47;44720
1;-1;24;74;44986
1;-1;24;47;44986
1;-1;24;16;45084
1;-1;24;74;45084
1;-1;24;47;45094
1;-1;24;23;45084
1;-1;24;74;46274
1;-1;24;43;46388
1;-1;24;47;46776
1;-1;24;19;118573
1;-1;24;49;119339
1;-1;24;19;119647
1;-1;24;36;119667
1;-1;24;49;119740
1;-1;24;36;119931
1;-1;24;19;119931
1;-1;24;61;119931
1;-1;24;36;120301
1;-1;24;36;120301
1;-1;24;36;120315
1;-1;24;65;120876
1;-1;24;65;121010
1;-1;24;19;121889
1;-1;24;61;122149
1;-1;24;11;178681
1;-1;24;61;178815
1;-1;24;47;179256
1;-1;24;11;179457
1;-1;24;11;179722
1;-1;24;11;179781
1;-1;24;11;179821
1;-1;24;11;179880
1;-1;24;61;180167
1;-1;24;47;180167
1;-1;24;3;180237
1;-1;24;61;180295
1;-1;24;11;180487
1;-1;24;3;180595
1;-1;24;61;180605
1;-1;24;47;180595
1;-1;24;61;180837
1;-1;24;61;180931
1;-1;24;61;181173
1;-1;24;11;181201
1;-1;24;47;181296
1;-1;24;47;181456
1;-1;24;64;181687
1;-1;24;47;181687
1;-1;25;3;1244
1;-1;25;3;1397
1;-1;25;32;1643
1;-1;25;3;1740
1;-1;25;19;2916
1;-1;25;61;3113
1;-1;25;31;3160
1;-1;25;58;4416
1;-1;25;58;4416
1;-1;25;61;4416
1;-1;25;61;4416
1;-1;25;15;12442
1;-1;25;61;12723
1;-1;25;39;33270
1;-1;25;36;183994
1;-1;25;15;184707
1;-1;25;36;184736
1;-1;25;57;184838
1;-1;25;15;185148
1;-1;25;15;185463
1;-1;25;15;185463
1;-1;25;15;185463
1;-1;25;15;185545
1;-1;25;36;185584
1;-1;25;64;185692
1;-1;25;15;185813
1;-1;25;15;185953
1;-1;25;74;186084
1;-1;25;15;186448
1;-1;25;15;186448
1;-1;25;15;186516
1;-1;25;74;186512
1;-1;25;15;186861
1;-1;25;15;186863
1;-1;25;15;186863
1;-1;25;74;186995
1;-1;25;15;186997
1;-1;25;15;187077
1;-1;25;15;187098
1;-1;25;22;187173
1;-1;25;74;187385
1;-1;25;22;187426
1;-1;25;74;187538
1;-1;25;22;187538
1;-1;25;15;188002
1;-1;25;74;188004
1;-1;25;22;188427
1;-1;25;39;188427
1;-1;25;39;188427
1;-1;25;15;188427
1;-1;25;15;188491
1;-1;25;74;188636
1;-1;25;39;188857
1;-1;25;34;189639
1;-1;25;39;190398
1;-1;25;34;191240
1;-1;25;45;191913
1;-1;25;45;192186
1;-1;25;45;192368
1;-1;25;33;192409
1;-1;25;22;192599
1;-1;25;34;192861
1;-1;25;28;192862
1;-1;25;22;193049
1;-1;25;7;193437
1;-1;25;45;193437
1;-1;25;7;193437
1;-1;25;7;193461
1;-1;25;45;193461
1;-1;25;15;193650
1;-1;25;7;193786
1;-1;25;7;193841
1;-1;25;15;193840
1;-1;25;1;194264
1;-1;25;43;194460
1;-1;25;22;194663
1;-1;25;69;194927
1;-1;25;69;195337
1;-1;25;69;195339
1;-1;25;33;195337
1;-1;25;69;195641
1;-1;25;69;195642
1;-1;25;33;195642
1;-1;25;75;195822
1;-1;25;69;195851
1;-1;25;22;196779
1;-1;25;22;197083
1;-1;25;69;197135
1;-1;25;3;197208
1;-1;25;1;197277
1;-1;25;69;197277
1;-1;25;1;197356
1;-1;25;32;197423
1;-1;25;1;197573
1;-1;25;69;197708
1;-1;25;1;197709
1;-1;25;32;197709
1;-1;25;69;197899
1;-1;25;32;197935
1;-1;25;1;198044
1;-1;25;29;198276
1;-1;25;69;198621
1;-1;25;69;198809
1;-1;25;51;198809
1;-1;25;69;198811
1;-1;25;22;199022
1;-1;25;51;199459
1;-1;25;29;199618
1;-1;25;11;199618
1;-1;25;69;199871
1;-1;25;29;199872
1;-1;25;69;199941
1;-1;25;46;200082
1;-1;25;46;200309
1;-1;25;69;200456
1;-1;25;32;200884
1;-1;25;39;200989
1;-1;25;32;200989
1;-1;25;39;201476
1;-1;25;51;201629
1;-1;25;69;201787
1;-1;25;32;202224
1;-1;25;17;202810
1;-1;25;51;203272
1;-1;25;39;203935
1;-1;25;17;203977
1;-1;25;60;204218
1;-1;25;39;204457
1;-1;25;39;204975
1;-1;25;39;205392
1;-1;25;39;205539
1;-1;25;29;205669
1;-1;25;29;205813
1;-1;25;51;206414
1;-1;25;39;206946
1;-1;25;39;206947
1;-1;25;39;207055
1;-1;25;39;207185
1;-1;25;69;207185
1;-1;25;39;207407
1;-1;25;69;207432
1;-1;25;39;207752
1;-1;25;39;208578
1;-1;25;55;208578
1;-1;25;17;208580
1;-1;26;29;4459
1;-1;26;33;4939
1;-1;26;29;5475
1;-1;26;41;5641
1;-1;26;41;6067
1;-1;26;29;6253
1;-1;26;41;7069
1;-1;26;46;7373
1;-1;26;29;7806
1;-1;26;29;8104
1;-1;26;41;8264
1;-1;26;46;11168
1;-1;26;61;11292
1;-1;26;31;11301
1;-1;26;27;22804
1;-1;26;60;22804
1;-1;26;61;22842
1;-1;26;28;22983
1;-1;26;39;23032
1;-1;26;74;23048
1;-1;26;27;23110
1;-1;26;27;23153
1;-1;26;37;23155
1;-1;26;60;23166
1;-1;26;74;23285
1;-1;26;57;23402
1;-1;26;21;23613
1;-1;26;61;23825
1;-1;26;11;23846
1;-1;26;60;23956
1;-1;26;61;23971
1;-1;26;43;24005
1;-1;26;61;24179
1;-1;26;21;24262
1;-1;26;74;24274
1;-1;26;61;24349
1;-1;26;24;24429
1;-1;26;61;24429
1;-1;26;57;24597
1;-1;26;57;24793
1;-1;26;43;24980
1;-1;26;57;25211
1;-1;26;57;25228
1;-1;26;11;25770
1;-1;26;76;25920
1;-1;26;14;26017
1;-1;26;63;26309
1;-1;26;74;26478
1;-1;26;43;26597
1;-1;26;15;26996
1;-1;26;28;27094
1;-1;26;28;27128
1;-1;26;7;27143
1;-1;26;57;27344
1;-1;26;43;27355
1;-1;26;7;27858
1;-1;26;1;28009
1;-1;26;13;28143
1;-1;26;37;28430
1;-1;26;43;28430
1;-1;26;7;28488
1;-1;26;37;28585
1;-1;26;43;28683
1;-1;26;43;28755
1;-1;26;43;29113
1;-1;26;17;29239
1;-1;26;16;29240
1;-1;26;7;29342
1;-1;26;52;29413
1;-1;26;5;29447
1;-1;26;7;29536
1;-1;26;6;29623
1;-1;26;5;29623
1;-1;26;5;29940
1;-1;26;52;30013
1;-1;27;45;1734
1;-1;27;61;1943
1;-1;27;61;2284
1;-1;27;15;9706
1;-1;27;69;13747
1;-1;27;69;15333
1;-1;27;69;16555
1;-1;27;69;16747
1;-1;27;69;18572
1;-1;27;69;20755
1;-1;27;69;21001
1;-1;27;69;21725
1;-1;27;69;22720
1;-1;27;26;22807
1;-1;27;69;23540
1;-1;27;69;23743
1;-1;27;74;24080
1;-1;27;69;24407
1;-1;27;69;25004
1;-1;27;69;25825
1;-1;27;69;27007
1;-1;27;32;89773
1;-1;27;22;89776
1;-1;27;43;89920
1;-1;27;57;90010
1;-1;27;22;90002
1;-1;27;31;90045
1;-1;27;47;90111
1;-1;27;47;90226
1;-1;27;12;90272
1;-1;27;15;90317
1;-1;27;3;90341
1;-1;27;11;90392
1;-1;27;57;90475
1;-1;27;1;90475
1;-1;27;15;90481
1;-1;27;17;90495
1;-1;27;43;90506
1;-1;27;32;90577
1;-1;27;15;91098
1;-1;27;15;91302
1;-1;27;3;91351
1;-1;27;22;91358
1;-1;27;31;91381
1;-1;27;17;91594
1;-1;27;15;92275
1;-1;27;64;92547
1;-1;27;12;92617
1;-1;27;57;92617
1;-1;27;1;92617
1;-1;27;43;92658
1;-1;27;57;92995
1;-1;27;31;92995
1;-1;27;11;92995
1;-1;27;4;92994
1;-1;27;1;92994
1;-1;27;15;93089
1;-1;27;11;93089
1;-1;27;64;93152
1;-1;27;47;93089
1;-1;27;15;93224
1;-1;27;11;93226
1;-1;27;64;93224
1;-1;27;31;93310
1;-1;27;42;93356
1;-1;27;64;93357
1;-1;27;11;93519
1;-1;27;32;93581
1;-1;27;12;93734
1;-1;27;12;93863
1;-1;27;14;93856
1;-1;27;31;93961
1;-1;27;42;94029
1;-1;27;22;108295
1;-1;27;22;108558
1;-1;27;61;113840
1;-1;27;4;114436
1;-1;27;56;114439
1;-1;27;19;114459
1;-1;27;19;114869
1;-1;27;42;114875
1;-1;27;4;114880
1;-1;27;4;116793
1;-1;27;33;117123
1;-1;27;63;117184
1;-1;27;39;117288
1;-1;27;42;117288
1;-1;27;8;117288
1;-1;27;61;117329
1;-1;27;39;117338
1;-1;27;59;117510
1;-1;27;33;117747
1;-1;27;39;117772
1;-1;27;63;117863
1;-1;27;42;118592
1;-1;27;39;118744
1;-1;27;8;118829
1;-1;27;63;119225
1;-1;27;59;119520
1;-1;27;39;119636
1;-1;27;39;120409
1;-1;27;42;120710
1;-1;27;14;120749
1;-1;27;8;120823
1;-1;27;59;120925
1;-1;27;39;120986
1;-1;27;8;121116
1;-1;27;59;121298
1;-1;27;63;121551
1;-1;27;48;122072
1;-1;27;11;122233
1;-1;27;60;126371
1;-1;27;4;127673
1;-1;27;39;127829
1;-1;27;32;128975
1;-1;27;63;130155
1;-1;27;15;130378
1;-1;27;32;131079
1;-1;27;33;131174
1;-1;27;3;131240
1;-1;27;63;131330
1;-1;27;63;131817
1;-1;27;33;131913
1;-1;27;63;133732
1;-1;27;63;134650
1;-1;27;33;135187
1;-1;27;63;135836
1;-1;27;61;137749
1;-1;27;61;141013
1;-1;27;61;141527
1;-1;27;4;141795
1;-1;28;36;13317
1;-1;28;67;13364
1;-1;28;76;13373
1;-1;28;74;13536
1;-1;28;72;13698
1;-1;28;76;13764
1;-1;28;76;13917
1;-1;28;36;14148
1;-1;28;9;14149
1;-1;28;36;14186
1;-1;28;76;14287
1;-1;28;74;14405
1;-1;28;76;14522
1;-1;28;74;14534
1;-1;28;76;14860
1;-1;28;76;15168
1;-1;28;76;15722
1;-1;28;36;15813
1;-1;28;36;16016
1;-1;28;36;16558
1;-1;28;29;17334
1;-1;28;52;17703
1;-1;28;29;17702
1;-1;28;34;17749
1;-1;28;34;17798
1;-1;28;63;17891
1;-1;28;61;17976
1;-1;28;52;20065
1;-1;28;20;22046
1;-1;28;74;22497
1;-1;28;61;22535
1;-1;28;60;23002
1;-1;28;26;23003
1;-1;28;61;23469
1;-1;28;21;23554
1;-1;28;74;23580
1;-1;28;74;24264
1;-1;28;21;25157
1;-1;28;21;25614
1;-1;28;21;25946
1;-1;28;21;26091
1;-1;28;9;26611
1;-1;28;63;26671
1;-1;28;15;26707
1;-1;28;15;26800
1;-1;28;26;26967
1;-1;28;74;27010
1;-1;28;15;27252
1;-1;28;7;27543
1;-1;28;7;27808
1;-1;28;7;28105
1;-1;28;15;28493
1;-1;28;21;28551
1;-1;28;9;28572
1;-1;28;29;29203
1;-1;28;66;29531
1;-1;28;21;29555
1;-1;28;29;30051
1;-1;28;21;30231
1;-1;28;9;30948
1;-1;28;66;30997
1;-1;28;9;31113
1;-1;28;16;31116
1;-1;28;66;32034
1;-1;28;4;32094
1;-1;28;16;32676
1;-1;28;4;33030
1;-1;28;15;33283
1;-1;28;15;33817
1;-1;28;16;33857
1;-1;28;6;34079
1;-1;28;6;34602
1;-1;28;43;34813
1;-1;28;21;35132
1;-1;28;16;35242
1;-1;28;3;35563
1;-1;28;12;101323
1;-1;28;27;103218
1;-1;28;32;103247
1;-1;28;33;103258
1;-1;28;65;103379
1;-1;28;65;103639
1;-1;28;30;105065
1;-1;28;56;105923
1;-1;28;36;106089
1;-1;28;30;106628
1;-1;28;65;107014
1;-1;28;65;107461
1;-1;28;34;107620
1;-1;28;45;107653
1;-1;28;34;107684
1;-1;28;19;107818
1;-1;28;19;108231
1;-1;28;34;108227
1;-1;28;30;108335
1;-1;28;34;108683
1;-1;28;45;108719
1;-1;28;19;109319
1;-1;28;19;109537
1;-1;28;57;109720
1;-1;28;14;110145
1;-1;28;61;111197
1;-1;28;65;111991
1;-1;28;65;112159
1;-1;28;71;113100
1;-1;28;3;113106
1;-1;28;74;113347
1;-1;28;65;114266
1;-1;28;60;114485
1;-1;28;59;114544
1;-1;28;49;114620
1;-1;28;65;188407
1;-1;28;7;189818
1;-1;28;49;190001
1;-1;28;15;190241
1;-1;28;61;192225
1;-1;28;61;192390
1;-1;28;43;192933
1;-1;28;33;193076
1;-1;28;12;193127
1;-1;28;33;193256
1;-1;28;33;193924
1;-1;28;12;196207
1;-1;28;6;201289
1;-1;28;47;201475
1;-1;28;56;201607
1;-1;28;47;201741
1;-1;28;39;202031
1;-1;28;47;202090
1;-1;28;46;202195
1;-1;28;8;202569
1;-1;28;74;202807
1;-1;28;74;203002
1;-1;29;26;4609
1;-1;29;26;4792
1;-1;29;33;5258
1;-1;29;33;5435
1;-1;29;41;5451
1;-1;29;26;5844
1;-1;29;44;6069
1;-1;29;41;6602
1;-1;29;63;6747
1;-1;29;41;7391
1;-1;29;26;7494
1;-1;29;63;7554
1;-1;29;46;7762
1;-1;29;26;7845
1;-1;29;26;8005
1;-1;29;41;8062
1;-1;29;63;8073
1;-1;29;41;8191
1;-1;29;49;8407
1;-1;29;63;8670
1;-1;29;41;8775
1;-1;29;41;8916
1;-1;29;60;8923
1;-1;29;68;8987
1;-1;29;60;9215
1;-1;29;15;9215
1;-1;29;32;9219
1;-1;29;60;9325
1;-1;29;72;9406
1;-1;29;65;10972
1;-1;29;33;11016
1;-1;29;52;11127
1;-1;29;52;11280
1;-1;29;33;11719
1;-1;29;52;11730
1;-1;29;52;11733
1;-1;29;52;11737
1;-1;29;52;11932
1;-1;29;76;12196
1;-1;29;52;12266
1;-1;29;48;12314
1;-1;29;52;12445
1;-1;29;52;12797
1;-1;29;65;12796
1;-1;29;15;12822
1;-1;29;15;12886
1;-1;29;65;12946
1;-1;29;33;12962
1;-1;29;52;12986
1;-1;29;15;13003
1;-1;29;60;13575
1;-1;29;52;13596
1;-1;29;48;13628
1;-1;29;15;13646
1;-1;29;15;13647
1;-1;29;52;13704
1;-1;29;60;13719
1;-1;29;52;13753
1;-1;29;52;14000
1;-1;29;52;14058
1;-1;29;60;14108
1;-1;29;65;14571
1;-1;29;52;15423
1;-1;29;48;15485
1;-1;29;65;15921
1;-1;29;48;16459
1;-1;29;34;16888
1;-1;29;52;17011
1;-1;29;45;17146
1;-1;29;28;17220
1;-1;29;52;17493
1;-1;29;52;18140
1;-1;29;45;18257
1;-1;29;45;18270
1;-1;29;34;18405
1;-1;29;34;18405
1;-1;29;34;18586
1;-1;29;45;18762
1;-1;29;57;19051
1;-1;29;34;19220
1;-1;29;45;19448
1;-1;29;34;20116
1;-1;29;45;20169
1;-1;29;34;22696
1;-1;29;34;24164
1;-1;29;28;29211
1;-1;29;63;29729
1;-1;29;21;29729
1;-1;29;15;29863
1;-1;29;21;29879
1;-1;29;16;30152
1;-1;29;15;30158
1;-1;29;64;30770
1;-1;29;9;30993
1;-1;29;15;31283
1;-1;29;47;31385
1;-1;29;47;31509
1;-1;29;64;31808
1;-1;29;47;31936
1;-1;29;47;32072
1;-1;29;21;32184
1;-1;29;47;32184
1;-1;29;16;32224
1;-1;29;47;32234
1;-1;29;21;32380
1;-1;29;4;32484
1;-1;29;16;32487
1;-1;29;4;32588
1;-1;29;15;32739
1;-1;29;21;32870
1;-1;29;4;32926
1;-1;29;21;33152
1;-1;29;4;33152
1;-1;29;49;190191
1;-1;29;15;190332
1;-1;29;49;190349
1;-1;29;8;190439
1;-1;29;63;190606
1;-1;29;12;190648
1;-1;29;15;191132
1;-1;29;15;192467
1;-1;29;8;192800
1;-1;29;8;192801
1;-1;29;8;192957
1;-1;29;45;193108
1;-1;29;49;193296
1;-1;29;49;193329
1;-1;29;49;193496
1;-1;29;34;193549
1;-1;29;45;193863
1;-1;29;8;193895
1;-1;29;49;194136
1;-1;29;49;194185
1;-1;29;8;194301
1;-1;29;39;194348
1;-1;29;33;194364
1;-1;29;43;194397
1;-1;29;63;194509
1;-1;29;1;194570
1;-1;29;17;194639
1;-1;29;43;194934
1;-1;29;8;195018
1;-1;29;75;195107
1;-1;29;63;195178
1;-1;29;17;195178
1;-1;29;69;195178
1;-1;29;8;195209
1;-1;29;17;195275
1;-1;29;1;195355
1;-1;29;8;195386
1;-1;29;69;195389
1;-1;29;17;195452
1;-1;29;11;195452
1;-1;29;33;195527
1;-1;29;17;195602
1;-1;29;49;195630
1;-1;29;49;195667
1;-1;29;63;195683
1;-1;29;61;195813
1;-1;29;8;195813
1;-1;29;75;195896
1;-1;29;8;195898
1;-1;29;32;195957
1;-1;29;8;195988
1;-1;29;17;196399
1;-1;29;63;196436
1;-1;29;8;196730
1;-1;29;17;196758
1;-1;29;49;196952
1;-1;29;11;197061
1;-1;29;8;197084
1;-1;29;3;197084
1;-1;29;8;197245
1;-1;29;56;197730
1;-1;29;8;197791
1;-1;29;17;197802
1;-1;29;49;197831
1;-1;29;11;197928
1;-1;29;39;197971
1;-1;29;32;198218
1;-1;29;61;199031
1;-1;29;32;199046
1;-1;29;17;199259
1;-1;29;4;199269
1;-1;29;8;199401
1;-1;29;11;199401
1;-1;29;11;199575
1;-1;29;46;199603
1;-1;29;49;199798
1;-1;29;4;200221
1;-1;29;4;200637
1;-1;29;61;201025
1;-1;29;17;201450
1;-1;29;4;201590
1;-1;29;49;201604
1;-1;29;17;201663
1;-1;29;8;201787
1;-1;29;4;201898
1;-1;29;61;201924
1;-1;29;8;201996
1;-1;29;8;202141
1;-1;29;32;202300
1;-1;29;8;202348
1;-1;29;17;202354
1;-1;29;32;202530
1;-1;29;61;204296
1;-1;29;71;204537
1;-1;29;55;204645
1;-1;29;64;204717
1;-1;29;17;204774
1;-1;29;61;205000
1;-1;29;60;205060
1;-1;29;71;205085
1;-1;29;60;205207
1;-1;29;64;205373
1;-1;29;17;205669
1;-1;29;61;205675
1;-1;29;17;205892
1;-1;29;49;206827
1;-1;30;45;104396
1;-1;30;3;105911
1;-1;30;60;105973
1;-1;30;39;106354
1;-1;30;65;106451
1;-1;30;28;106690
1;-1;30;21;106862
1;-1;30;28;106882
1;-1;30;64;106899
1;-1;30;45;107240
1;-1;30;65;107233
1;-1;30;65;107413
1;-1;30;45;107614
1;-1;30;64;107614
1;-1;30;21;107746
1;-1;30;65;107827
1;-1;30;28;108283
1;-1;30;60;108593
1;-1;30;32;108637
1;-1;30;22;109420
1;-1;30;32;109782
1;-1;30;45;109810
1;-1;30;64;109824
1;-1;30;65;109935
1;-1;30;34;109935
1;-1;30;64;110111
1;-1;30;21;110111
1;-1;30;56;110154
1;-1;30;64;110193
1;-1;30;65;110258
1;-1;30;21;110588
1;-1;30;19;111162
1;-1;30;21;111278
1;-1;30;12;111323
1;-1;30;2;112003
1;-1;30;71;112873
1;-1;30;65;113192
1;-1;30;21;113509
1;-1;30;4;113895
1;-1;30;56;113983
1;-1;30;12;114281
1;-1;31;36;2861
1;-1;31;61;3167
1;-1;31;36;3247
1;-1;31;61;3602
1;-1;31;61;3603
1;-1;31;32;4072
1;-1;31;46;4082
1;-1;31;61;4118
1;-1;31;64;4309
1;-1;31;33;4481
1;-1;31;64;4681
1;-1;31;36;4759
1;-1;31;33;4994
1;-1;31;36;5322
1;-1;31;36;5784
1;-1;31;46;6112
1;-1;31;33;6135
1;-1;31;61;6278
1;-1;31;32;6277
1;-1;31;36;6422
1;-1;31;32;6431
1;-1;31;32;6432
1;-1;31;36;6624
1;-1;31;46;6828
1;-1;31;51;6890
1;-1;31;26;7087
1;-1;31;68;7186
1;-1;31;36;7207
1;-1;31;47;7349
1;-1;31;61;7596
1;-1;31;33;7657
1;-1;31;49;7735
1;-1;31;32;7763
1;-1;31;32;7764
1;-1;31;33;7860
1;-1;31;61;7860
1;-1;31;41;7940
1;-1;31;61;8149
1;-1;31;36;8407
1;-1;31;67;9200
1;-1;31;36;10525
1;-1;31;51;10546
1;-1;31;61;10576
1;-1;31;29;10682
1;-1;31;34;10750
1;-1;31;29;10822
1;-1;31;32;11335
1;-1;31;26;11335
1;-1;31;15;11503
1;-1;31;32;11691
1;-1;31;33;11720
1;-1;31;33;11811
1;-1;31;32;11982
1;-1;31;52;12061
1;-1;31;46;12172
1;-1;31;24;12166
1;-1;31;61;12378
1;-1;31;61;12379
1;-1;31;15;12380
1;-1;31;32;12499
1;-1;31;66;12975
1;-1;31;10;46848
1;-1;31;11;47044
1;-1;31;16;47187
1;-1;31;43;47323
1;-1;31;74;47945
1;-1;31;43;48073
1;-1;31;11;48085
1;-1;31;43;48235
1;-1;31;43;48352
1;-1;31;10;48489
1;-1;31;11;48487
1;-1;31;23;48905
1;-1;31;16;49198
1;-1;31;43;49524
1;-1;31;11;49773
1;-1;31;43;49845
1;-1;31;11;49845
1;-1;31;11;50037
1;-1;31;43;50058
1;-1;31;43;50122
1;-1;31;16;50174
1;-1;31;10;50413
1;-1;31;11;50470
1;-1;31;11;51314
1;-1;31;43;51314
1;-1;31;43;51314
1;-1;31;11;51502
1;-1;31;11;51799
1;-1;31;43;51978
1;-1;31;16;52062
1;-1;31;11;52109
1;-1;31;16;53298
1;-1;31;33;53427
1;-1;31;43;53461
1;-1;31;27;89973
1;-1;31;32;90025
1;-1;31;57;90064
1;-1;31;22;90188
1;-1;31;3;90322
1;-1;31;47;90354
1;-1;31;12;90616
1;-1;31;11;90616
1;-1;31;15;90758
1;-1;31;11;90758
1;-1;31;57;90897
1;-1;31;27;91174
1;-1;31;57;91175
1;-1;31;27;91175
1;-1;31;47;91175
1;-1;31;43;91175
1;-1;31;27;91415
1;-1;31;3;91415
1;-1;31;57;91416
1;-1;31;27;91427
1;-1;31;3;91516
1;-1;31;3;91516
1;-1;31;12;91549
1;-1;31;57;91586
1;-1;31;15;91586
1;-1;31;43;91586
1;-1;31;57;91690
1;-1;31;27;92070
1;-1;31;12;92202
1;-1;31;17;92202
1;-1;31;3;92252
1;-1;31;12;92276
1;-1;31;27;92575
1;-1;31;57;92576
1;-1;31;15;92576
1;-1;31;57;92631
1;-1;31;32;92724
1;-1;31;57;93032
1;-1;31;32;93294
1;-1;31;3;93294
1;-1;31;43;93294
1;-1;31;27;93378
1;-1;31;42;93378
1;-1;31;57;93378
1;-1;31;11;93393
1;-1;31;3;93498
1;-1;31;43;93655
1;-1;31;11;93766
1;-1;31;27;93918
1;-1;31;27;93918
1;-1;31;3;93918
1;-1;31;3;93919
1;-1;31;27;94137
1;-1;31;3;94137
1;-1;31;3;94137
1;-1;31;64;94142
1;-1;31;3;94173
1;-1;31;64;94283
1;-1;31;27;94419
1;-1;31;27;94532
1;-1;31;27;94612
1;-1;31;42;94668
1;-1;31;27;94772
1;-1;31;64;94918
1;-1;31;27;94946
1;-1;31;64;95057
1;-1;31;14;95073
1;-1;31;27;95350
1;-1;31;12;95351
1;-1;31;27;95351
1;-1;31;27;95616
1;-1;31;15;95876
1;-1;31;32;96091
1;-1;31;43;96106
1;-1;31;4;96248
1;-1;31;39;96266
1;-1;31;3;96273
1;-1;31;64;96283
1;-1;31;12;96346
1;-1;31;14;96655
1;-1;31;4;96654
1;-1;31;4;96655
1;-1;31;15;96794
1;-1;31;14;96794
1;-1;31;76;96795
1;-1;31;4;96794
1;-1;32;3;34
1;-1;32;3;1068
1;-1;32;3;1594
1;-1;32;3;1596
1;-1;32;3;1598
1;-1;32;3;2005
1;-1;32;45;2120
1;-1;32;15;2644
1;-1;32;61;2690
1;-1;32;34;2716
1;-1;32;58;3064
1;-1;32;31;3747
1;-1;32;61;3784
1;-1;32;64;3798
1;-1;32;36;3866
1;-1;32;61;3953
1;-1;32;49;4007
1;-1;32;61;4119
1;-1;32;49;4184
1;-1;32;31;4192
1;-1;32;7;4244
1;-1;32;15;4244
1;-1;32;29;4306
1;-1;32;26;4370
1;-1;32;33;4385
1;-1;32;46;4386
1;-1;32;15;4443
1;-1;32;36;4453
1;-1;32;47;4443
1;-1;32;19;4528
1;-1;32;51;4639
1;-1;32;33;4723
1;-1;32;51;4775
1;-1;32;47;4858
1;-1;32;46;4990
1;-1;32;45;5028
1;-1;32;31;5048
1;-1;32;33;5090
1;-1;32;36;5234
1;-1;32;45;5246
1;-1;32;45;5247
1;-1;32;64;5379
1;-1;32;31;5379
1;-1;32;36;5388
1;-1;32;41;5448
1;-1;32;51;5494
1;-1;32;64;5508
1;-1;32;45;5580
1;-1;32;61;5640
1;-1;32;64;6059
1;-1;32;51;6091
1;-1;32;46;6244
1;-1;32;33;6266
1;-1;32;36;6336
1;-1;32;33;6498
